ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month,random_noise,LIMIT_BAL_copy
210,330000.0,2,1,1,50.0,-1,-1,-1,-1,-2,-2,8872.0,4337,2854,1690,0,1709,,2854,1702,0,1709,258,0,0.3997231140202178,346500.0
211,220000.0,1,1,2,24.0,0,0,0,-1,-1,-1,105607.0,108917,111520,8303,0,85632,5000.0,5050,8303,0,85632,0,0,-1.3159285208072198,231000.0
213,40000.0,2,3,1,,0,0,0,0,0,0,38257.0,38901,38103,36207,33138,31339,1700.0,1504,1200,1500,1500,1000,0,0.2694271362035304,42000.0
214,30000.0,1,2,2,39.0,0,0,0,2,0,0,28347.0,28108,18388,12992,7736,8032,3036.0,2309,0,1000,2000,148,0,-0.4042879640636132,31500.0
215,470000.0,1,2,2,27.0,2,2,2,2,0,0,296573.0,303320,307843,479978,305145,309959,13000.0,11001,0,10484,10838,10367,0,1.4484412285997283,493500.0
216,30000.0,1,3,1,42.0,-1,-1,-1,-1,-1,2,390.0,390,390,240,1320,780,390.0,390,240,1470,0,0,0,-0.037049948522737006,31500.0
218,,1,2,2,36.0,2,0,0,0,0,0,79278.0,78501,78534,80016,76235,78245,3100.0,3500,3400,3000,3500,3000,0,-0.8204397889200477,
219,110000.0,2,3,0,31.0,0,0,0,0,0,0,89989.0,84229,79288,73315,63818,63208,4000.0,5000,3000,3000,3000,8954,0,1.5114684302107972,115500.0
220,310000.0,2,1,2,38.0,-1,-1,-1,-1,-2,-2,1424.0,4542,126,0,0,0,4542.0,126,0,0,0,0,0,-0.6362175018814561,325500.0
222,3300000.0,2,3,2,,0,0,0,0,0,0,335196.0,334954,335527,333860,335760,330121,12388.0,12378,12116,12450,12213,11678,0,-1.0924717171306355,3465000.0
223,300000.0,2,2,2,35.0,0,0,0,0,0,0,291619.0,297268,205629,215827,208464,212508,12019.0,9006,17000,12000,9557,15000,0,0.22494071346355093,315000.0
224,320000.0,2,2,2,33.0,0,0,0,0,0,0,91653.0,94037,108597,65913,43805,33263,,18832,2117,2076,5045,3754,0,-0.32248129714587553,336000.0
226,170000.0,2,1,2,28.0,0,0,0,0,0,0,130370.0,131199,128900,125514,127280,128839,6530.0,4860,22500,4820,4877,4962,0,-0.29530704233643085,178500.0
227,350000.0,1,3,1,44.0,-1,-1,-1,-1,-1,-2,,2686,1864,569,0,0,2686.0,1864,569,0,0,0,0,-1.2386007441785296,367500.0
228,20000.0,1,2,1,37.0,0,0,0,0,0,0,16455.0,16511,18902,18768,18650,19175,1609.0,3000,663,676,834,782,0,-0.926818308136834,21000.0
230,20000.0,2,3,2,24.0,1,2,0,0,0,0,19154.0,18165,17233,7630,1730,0,0.0,1333,500,100,0,3200,0,-0.3477789778260492,21000.0
231,50000.0,2,1,2,24.0,0,0,0,0,0,0,35084.0,35796,30937,19420,10385,1308,2090.0,2002,1002,238,1011,389,0,-1.6447014734073313,52500.0
233,50000.0,1,2,1,26.0,0,0,-2,-1,-1,0,2056000.0,0,0,2624,45567,46557,0.0,0,2624,45567,1747,2000,0,-0.519239255482091,52500.0
235,60000.0,2,2,1,33.0,0,0,0,0,0,0,58203.0,36367,20934,20694,20175,19421,1506.0,1298,1000,721,811,599,0,0.9168096918119545,63000.0
236,80000.0,1,1,2,35.0,-1,-1,-1,-1,-1,-1,7988.0,3977,6848,1719,1378,19942,3983.0,6853,1719,1378,19942,2418,0,-0.30917152168640705,84000.0
237,150000.0,2,2,2,27.0,0,0,0,0,0,0,127402.0,110050,51547,44384,36900,29497,4500.0,1745,1566,1208,1077,2529,0,-1.8419790556081925,157500.0
238,210000.0,2,1,2,31.0,-2,-2,-2,-2,-1,-1,1440.0,0,7422,893,6082,2293,0.0,7422,893,6082,2293,3299,0,0.9327944326215952,220500.0
241,60000.0,2,1,2,28.0,1,2,2,-2,-2,-1,21501.0,20650,0,0,0,2285,0.0,0,0,0,2285,0,0,-1.5744344696545156,63000.0
242,50000.0,1,1,2,39.0,0,0,0,0,0,0,47174.0,47974,48630,50803,30789,15874,1800.0,2000,3000,2000,2000,2000,0,0.5686976161707172,52500.0
243,50000.0,2,2,2,27.0,0,0,0,0,0,0,26655.0,27724,28676,27990,28790,29399,1800.0,1750,900,1200,1200,1100,0,0.38975103875387185,52500.0
244,180000.0,2,1,2,32.0,-1,-1,2,2,-1,-1,3139.0,5853,2821,0,2821,0,2821.0,0,0,2821,0,176,0,-1.4834026889084835,189000.0
245,30000.0,2,1,2,40.0,-1,-1,2,2,2,2,142.0,215,139,19,19,79,355.0,120,0,0,60,60,0,-0.4515757317392271,31500.0
246,200000.0,2,2,2,40.0,0,0,0,0,0,-2,19816.0,20396,20102,19575,0,0,1601.0,2203,2114,0,0,0,0,1.0635267627882037,210000.0
247,250000.0,2,2,1,75.0,0,-1,-1,-1,-1,-1,52874.0,1631,1536,1010,5572,794,1631.0,1536,1010,5572,794,1184,0,-0.48148875813459113,262500.0
248,100000.0,2,2,2,27.0,0,0,0,0,0,0,37767.0,34457,30036,30337,30997,32904,1788.0,1799,1100,1150,2423,0,0,-1.5252830061835339,105000.0
249,330000.0,1,1,2,25.0,0,0,0,0,2,0,46140.0,45781,48139,51137,39450,25358,2504.0,4007,5056,74,1023,2566,0,1.0145506644097981,346500.0
250,50000.0,1,3,1,46.0,0,0,0,0,0,0,35713.0,15392,16099,16418,16765,17484,1561.0,1268,587,611,1000,2000,0,-0.4260399122721082,52500.0
251,,2,2,2,26.0,1,2,2,0,0,0,50867.0,51486,48869,30115,29527,29998,1710.0,136,1206,2002,2005,3003,0,1.4228679665976833,
252,30000.0,1,2,2,28.0,0,0,0,0,0,0,29242.0,29507,29155,25255,22001,0,5006.0,1244,851,955,0,0,0,-0.15490392941315573,31500.0
254,160000.0,2,1,2,,0,0,0,0,-1,0,70243.0,47779,28052,7222,99669,84426,7042.0,2000,1000,99669,12600,10000,0,-0.16220764487346806,168000.0
255,400000.0,2,2,2,29.0,-1,0,-1,-1,-1,-1,,3719,1453,4944,1896,2486,3127.0,1469,4968,1905,2494,862,0,0.09294068073666263,420000.0
256,50000.0,1,2,1,25.0,0,0,0,0,0,0,,28513,29341,29928,29533,28538,1565.0,1393,980,994,1024,886,0,0.12764879840033364,52500.0
257,140000.0,2,2,1,,0,-1,-1,-1,-1,-1,1154.0,1233,862,1355,1130,21361,1233.0,1075,1355,1130,21361,1347,0,-1.3403903255172591,147000.0
258,160000.0,2,2,1,33.0,-1,-1,-1,-1,0,-1,8015.0,2453,9624,52572,7333,2210,2453.0,9880,52572,1546,2210,0,0,-1.339842683611613,168000.0
259,100000.0,2,3,1,43.0,0,0,-2,-2,-2,-2,62170.0,0,0,0,0,0,0.0,0,0,0,0,0,0,-1.1622564004263995,105000.0
261,510000.0,2,1,2,29.0,0,0,0,0,0,0,78331.0,99414,107686,103776,87265,36739,40010.0,20094,5000,5001,25365,65000,0,1.7231266920005717,535500.0
262,50000.0,1,2,2,,0,0,0,0,0,0,49276.0,35100,32563,27823,29130,28309,1602.0,1400,3000,3130,1062,6318,0,-1.4799114537005778,52500.0
263,160000.0,2,1,1,38.0,-1,-1,-1,-1,2,-1,4473.0,4664,5969,18941,16578,12652,4664.0,5969,18941,0,12652,1916,0,-0.6814247454119927,168000.0
264,230000.0,2,1,2,37.0,-2,-2,-2,-2,-2,-2,2283.0,50815,0,0,299,338,51315.0,0,0,299,338,0,0,0.08115684823036996,241500.0
265,80000.0,2,1,2,37.0,-1,-1,-1,-1,-1,-1,10115.0,249,5986,188,1644,16872,258.0,5995,188,1644,16872,4000,0,-0.8505450515181464,84000.0
266,150000.0,2,2,1,25.0,-1,-1,-2,-1,-1,-1,,0,0,316,316,316,0.0,0,316,316,316,316,0,0.6719576708032967,157500.0
267,10000.0,1,3,2,23.0,0,0,0,0,0,2,6974.0,7838,9002,9182,9729,9411,1134.0,1298,478,847,0,175,0,-0.11782199245709325,10500.0
269,40000.0,2,1,2,48.0,0,0,0,0,0,0,34871.0,34449,33634,34586,34762,35673,1600.0,1600,1500,1500,1500,1500,0,-0.180104202101745,42000.0
271,100000.0,1,3,2,32.0,0,0,0,0,0,0,70003.0,31545,20974,19713,19848,18126,2035.0,2004,616,2007,1009,2015,0,0.9746870267187135,105000.0
272,120000.0,1,1,1,34.0,-1,2,-1,0,0,0,1082.0,632,1350,900,450,0,0.0,1350,0,0,0,450,0,-1.9393981941222664,126000.0
274,,2,2,2,-5.0,0,0,0,0,0,0,11253.0,12852,14024,14512,16325,11905,2000.0,1322,2000,2000,1200,3000,0,-1.3119015077665348,
276,70000.0,2,2,2,36.0,0,0,0,0,0,0,68699.0,69120,68376,30163,14310,15085,4483.0,12496,3268,3000,3000,2000,0,1.1106724326006383,73500.0
278,50000.0,2,1,2,,-1,-1,-1,-1,-1,-1,1156.0,316,316,316,316,316,316.0,316,316,316,316,316,0,-1.0055127575923262,52500.0
279,,1,3,1,33.0,0,0,0,0,0,0,,50462,50654,20046,20067,19703,2007.0,2199,691,707,703,697,0,-0.9969395841140728,
280,,2,2,1,31.0,0,0,0,0,0,0,103109.0,102594,97109,99029,100871,101299,4000.0,4500,5000,4000,5000,4400,0,0.8600536320008674,
281,30000.0,2,1,2,27.0,0,0,-1,0,0,-2,1512.0,2458,664,1814,0,0,1000.0,664,1500,0,0,0,0,-1.1734630894547857,31500.0
282,270000.0,1,2,1,44.0,0,0,0,0,-1,-1,127543.0,109189,92630,69669,44149,43414,10063.0,5162,10150,44299,43509,31031,0,-0.3098383207343787,283500.0
283,180000.0,2,3,2,30.0,0,0,0,0,0,0,163935.0,153152,147032,122196,103692,70204,7722.0,6091,3563,3605,3000,3211,0,-0.5208186550489766,189000.0
284,100000.0,2,1,2,28.0,0,0,0,0,0,0,53494.0,52656,52600,52336,55831,56265,4173.0,3000,2025,5000,3000,3000,0,0.7358627956720553,105000.0
285,230000.0,2,3,1,32.0,0,0,0,0,0,0,195126.0,88743,92195,94814,98182,98457,5000.0,5000,5000,5000,4000,5000,0,0.7520190614888219,241500.0
286,210000.0,2,1,1,46.0,-1,-1,-1,-1,-1,-1,110346.0,41986,21874,20076,16171,586,41986.0,21874,20076,16171,586,19777,0,0.30120657748502633,220500.0
287,210000.0,1,1,2,38.0,2,0,0,0,0,0,60502.0,62804,62769,62683,63663,46549,3276.0,2026,2000,2000,2000,2502,0,1.2016053497529486,220500.0
288,440000.0,2,2,1,46.0,0,0,0,0,0,0,180641.0,181557,149944,113135,105280,97622,8610.0,6907,3727,3800,4001,2701,0,-1.0240927307456908,462000.0
290,240000.0,2,2,1,46.0,0,0,0,0,0,0,8751.0,9900,10605,10765,11765,4311,1295.0,1000,1000,1000,1000,1000,0,-0.5348590001108275,252000.0
293,30000.0,1,2,1,43.0,3,2,2,2,2,2,1700.0,2610,1914,2182,2000,2566,1100.0,0,300,0,600,0,0,2.190630899767156,31500.0
295,130000.0,1,1,2,29.0,1,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0.0,0,0,0,0,1500,0,0.6477217404709152,136500.0
296,200000.0,1,1,2,31.0,0,0,0,0,0,0,194353.0,197344,186292,133345,133634,133990,9000.0,7465,4715,4804,5141,5300,0,0.8560610561791574,210000.0
297,120000.0,2,2,1,29.0,-1,-1,-1,-1,-1,-1,1686.0,657,2179,1423,0,1820,657.0,2319,1423,0,1820,2496,0,0.8840060120402751,126000.0
298,210000.0,2,2,1,36.0,0,0,0,0,0,0,143225.0,142996,144415,148190,147993,131629,6483.0,5082,6000,5900,4544,4700,0,1.3862616955335296,220500.0
299,2800000.0,2,1,1,36.0,0,0,0,0,0,0,58983.0,60788,63225,29701,30172,30771,2755.0,3463,1300,1100,1100,2000,0,1.0653577493366577,2940000.0
301,100000.0,1,2,2,37.0,0,0,0,0,0,0,99209.0,98222,67185,66926,66796,64513,,2332,2314,2365,2497,2305,0,-0.48034724783827787,105000.0
302,440000.0,2,1,2,36.0,-2,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0.0,0,0,0,162000,0,0,-1.345754745403793,462000.0
303,50000.0,2,3,1,40.0,0,0,0,0,0,0,49941.0,51213,12104,12898,13687,14458,2400.0,1206,1000,1000,1000,1000,0,1.0824456382704288,52500.0
305,200000.0,2,1,2,27.0,-1,-1,-1,0,0,0,871.0,665,960,4242,4084,7414,,960,3908,1014,3500,2880,0,1.6979109650681719,210000.0
306,110000.0,2,2,2,,-2,-2,-2,-2,-2,-2,432.0,3220,5704,1256,1848,400,3220.0,5904,0,3000,0,0,0,1.0710284225424622,115500.0
307,500000.0,2,2,1,36.0,-1,-1,-1,-1,-1,-1,,23956,0,8500,4590,0,23962.0,0,8500,4590,0,0,0,0.6132553421650426,525000.0
308,300000.0,2,2,1,27.0,1,-1,-1,-2,-2,-2,0.0,5215,0,0,0,0,5215.0,0,0,0,0,0,0,1.6237106025224908,315000.0
310,60000.0,2,1,2,27.0,-1,-1,-1,-1,-1,-1,20847.0,13801,14366,4889,273,11736,13809.0,14583,4889,273,13557,0,0,0.42230906347246344,63000.0
311,400000.0,2,2,1,38.0,-1,0,-1,-1,0,-1,3697.0,3600,1354,5322,5103,2077,1000.0,1354,5322,6,2386,9085,0,-1.2063868916622043,420000.0
312,180000.0,2,2,1,34.0,0,0,0,0,0,0,143301.0,146333,147042,127814,130331,132845,7000.0,5000,5000,4900,5000,5100,0,0.7378943427387864,189000.0
313,,1,1,2,40.0,0,0,0,2,0,0,10934.0,13738,16567,10411,13057,14340,3000.0,3100,0,3000,1500,0,0,0.4621983138184063,
315,100000.0,1,1,2,27.0,0,0,0,0,0,0,55734.0,52557,33415,28776,17580,6441,1631.0,1286,200,645,909,200,0,-0.21455977232727869,105000.0
317,110000.0,2,2,2,36.0,0,0,0,0,0,0,47819.0,48947,50330,50894,52175,53652,2200.0,2500,2000,2100,2500,2200,0,0.12247729410285267,115500.0
318,260000.0,2,3,1,53.0,1,-1,-1,-2,-2,-1,0.0,165,526,452,397,485,165.0,526,452,397,485,459,0,1.7354420979805512,273000.0
319,50000.0,99,3,1,46.0,3,2,2,0,0,0,48522.0,50955,29516,29742,29898,24883,3754.0,1,1070,1030,863,654,0,0.7566092553574146,52500.0
320,180000.0,1,2,2,-5.0,1,-2,-2,-2,-2,-2,-2.0,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0,0.8770703662955446,189000.0
322,340000.0,2,1,2,27.0,0,0,0,0,0,0,172180.0,180140,166281,155628,145645,103263,21105.0,5461,5000,5849,2732,50000,0,-0.6196937479919039,357000.0
323,50000.0,1,2,2,24.0,-1,0,0,0,0,0,1399.0,2441,3865,7476,8384,8085,1070.0,1500,3666,2477,1306,1000,0,-1.656720660065346,52500.0
325,360000.0,2,2,2,32.0,0,0,0,0,0,0,93029.0,94054,91834,95631,100123,100738,10000.0,7000,10000,10000,10000,10000,0,0.8324242495709085,378000.0
326,210000.0,1,2,2,43.0,1,-2,-1,0,0,0,0.0,0,38013,40555,45075,37056,0.0,38013,3000,5000,3000,3000,0,-1.1435418939129502,220500.0
329,340000.0,1,2,1,55.0,-2,-1,-1,-2,-2,-2,50396.0,44665,8300,2190,24599,7416,44665.0,8321,2190,24599,7416,77195,0,0.9858401841918923,357000.0
330,150000.0,1,1,1,40.0,2,2,2,2,2,2,99855.0,102586,100064,104975,107147,109428,5200.0,0,8100,4000,4200,4200,0,-1.5684339936792757,157500.0
333,60000.0,2,1,2,28.0,1,2,0,0,0,0,10540.0,10232,11237,11427,20973,31857,0.0,1483,673,10000,11540,7000,0,0.624455992765161,63000.0
334,400000.0,2,2,1,43.0,1,-2,-2,-2,-1,-1,0.0,0,0,0,1600,78388,0.0,0,0,1600,78388,0,0,1.27374480759752,420000.0
335,20000.0,1,1,2,27.0,0,0,0,0,0,0,20571.0,19089,19658,19453,19108,18868,1323.0,1600,830,700,674,376,0,0.8661023226364388,21000.0
336,190000.0,2,1,2,28.0,0,0,0,0,0,0,143464.0,146943,151905,153538,156664,160361,5795.0,7408,5645,5753,6370,5865,0,-0.10544515343183324,199500.0
337,260000.0,2,1,2,30.0,0,0,0,0,0,0,156882.0,160246,159988,158114,158762,159108,10000.0,8000,6000,7000,7000,6000,0,1.317379577167335,273000.0
338,140000.0,2,2,2,31.0,-2,-2,-2,-2,-2,-2,,0,0,0,0,0,0.0,0,0,0,0,0,0,-0.40096240261415983,147000.0
340,120000.0,2,1,2,34.0,-1,-1,0,-1,-1,-1,882.0,6531,6313,1100,1330,830,6900.0,5037,1100,1330,3800,2037,0,-0.4136386907773972,126000.0
341,240000.0,2,2,2,30.0,-2,-2,-2,-2,-2,-2,,92,92,0,92,0,92.0,92,0,92,0,1883,0,1.3498449993753938,252000.0
342,,1,2,2,36.0,0,0,0,0,-1,0,5916.0,6172,4123,680,978,978,1212.0,1200,0,978,0,0,0,-1.1716478855952606,
343,200000.0,2,1,2,29.0,-1,2,-1,-1,-1,2,,183,4847,20183,24815,24248,0.0,4872,20183,5000,0,1000,0,-0.617681417544763,210000.0
344,180000.0,1,1,1,39.0,0,0,-1,0,0,-1,274731.0,281713,242063,122295,-1005,1005,11000.0,145000,26000,0,101005,1898,0,-0.4460124115252377,189000.0
345,,2,1,2,26.0,0,0,0,0,0,0,145403.0,138232,130553,105894,108248,106517,5440.0,5051,3835,4106,4250,4028,0,0.43164487544499175,
346,,2,1,2,29.0,-1,-1,-2,-1,0,0,3097.0,-707,-2697,2303,6182,1654,0.0,0,5000,5000,1500,13000,0,0.8146543436602685,
347,100000.0,2,2,2,26.0,-1,-1,-1,0,0,0,1370.0,4192,4159,3542,1980,3980,4210.0,4159,1000,1080,2000,1525,0,-0.9455479529973162,105000.0
349,140000.0,2,2,2,31.0,0,0,0,0,0,0,138119.0,137950,140254,139679,141748,142174,6600.0,6500,5100,5300,6000,5000,0,-0.20239614721912239,147000.0
351,90000.0,1,1,2,26.0,0,0,-1,0,0,-1,782560.0,20473,1940,1940,0,23101,1541.0,4200,0,0,23101,3000,0,0.31413002975459947,94500.0
352,,1,1,1,36.0,1,-2,-1,-1,-2,-1,-14386.0,-13543,3432,-3684,0,1386,10118.0,47015,0,4000,100000,10000,0,0.456435890288429,
354,80000.0,2,2,2,43.0,0,0,0,0,0,0,77057.0,78102,58501,51042,19036,19414,3177.0,2600,3000,1691,695,882,0,2.549481695900614,84000.0
355,50000.0,1,3,1,58.0,2,2,2,0,0,2,15899.0,18720,18122,18530,19089,18856,3400.0,0,1000,1001,634,638,0,1.70334455811122,52500.0
357,240000.0,2,2,2,26.0,0,0,0,0,0,0,141315.0,128940,124226,113133,113966,103360,6349.0,5834,3870,4000,3825,3520,0,-0.4297967368904733,252000.0
358,380000.0,1,2,2,34.0,0,0,0,0,0,0,194314.0,179206,193992,174675,171253,169121,9010.0,35000,5000,6000,5000,4400,0,-0.2818335131126195,399000.0
359,110000.0,2,4,2,24.0,0,0,0,0,0,0,83755.0,77431,79044,80631,82333,84462,3000.0,2900,2900,3000,3500,4000,0,0.5521040163687071,115500.0
360,260000.0,1,1,1,34.0,-1,-1,-1,-1,-1,-1,49657.0,291,51058,2351,34039,291,291.0,51058,35696,34039,291,291,0,1.048905539523437,273000.0
362,320000.0,2,2,2,30.0,0,0,0,0,0,0,71305.0,71151,72029,72849,74374,74610,2589.0,2568,2570,2661,2781,2500,0,0.3960002086986977,336000.0
363,50000.0,1,2,2,32.0,4,3,2,0,0,0,45734.0,44741,43562,44039,45008,25775,0.0,0,1262,1358,1275,1590,0,0.28975765011028304,52500.0
365,230000.0,2,1,2,35.0,-2,-2,-2,-2,-2,-2,761.0,300,399,665,576,613,300.0,399,665,576,613,520,0,0.9511708693817092,241500.0
366,330000.0,2,2,1,56.0,1,-1,-1,-2,-1,-1,-9.0,1520,1488,0,3965,8676,1529.0,1507,0,3965,8676,384,0,0.42196198117268297,346500.0
367,50000.0,2,2,1,61.0,0,0,0,0,0,0,47166.0,49396,50476,23319,23171,24774,3000.0,2237,975,1000,2000,1039,0,-0.6251349686614078,52500.0
368,10000.0,1,2,2,24.0,-1,2,2,2,0,0,2887.0,1923,2989,2813,2008,2132,0.0,1500,0,0,150,0,0,0.22455946829877327,10500.0
369,300000.0,1,1,1,40.0,1,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.6466588274506765,315000.0
372,160000.0,1,1,2,30.0,-1,-1,-1,-1,-1,-1,99.0,2977,15086,8578,13028,21712,2977.0,15086,9123,13028,29712,50000,0,0.8787094202003698,168000.0
373,90000.0,2,1,2,34.0,0,0,0,2,2,2,34302.0,35089,43449,42451,49718,48767,1640.0,9000,0,8000,0,2000,0,0.1791508562247325,94500.0
374,30000.0,1,3,3,54.0,0,0,0,0,0,0,,22298,22352,23221,24339,25943,2500.0,2000,1500,4000,2000,0,0,0.9798677615994489,31500.0
375,180000.0,1,1,1,46.0,0,0,0,0,0,0,173267.0,174590,175233,106288,28089,178719,8100.0,5299,3305,5040,160719,7000,0,-0.07652344890014696,189000.0
376,30000.0,1,3,1,58.0,0,0,0,0,0,0,19143.0,20168,21229,21495,21800,22437,1640.0,1700,915,800,1000,1961,0,-1.3612696886475963,31500.0
377,30000.0,1,2,1,43.0,1,2,0,0,0,2,20518.0,19901,20905,21509,25183,24242,0.0,1342,946,4200,0,1000,0,-0.1095545682066875,31500.0
378,140000.0,2,1,2,28.0,-1,0,0,-1,-1,-1,10833.0,14446,7609,4991,3400,3745,14000.0,3855,4991,3600,5500,4000,0,-2.3247940725997824,147000.0
379,210000.0,1,1,2,30.0,0,0,0,0,0,0,,71906,43308,44584,47842,49888,3500.0,3000,2000,4000,3000,10000,0,0.45680487550411525,220500.0
381,130000.0,2,2,2,29.0,0,0,0,0,0,0,89055.0,90780,70947,72367,73875,75355,4200.0,2575,2600,2674,2701,5750,0,-0.9109758627395863,136500.0
383,140000.0,1,3,1,36.0,0,0,0,0,0,0,100594.0,78372,91502,90859,88616,88450,3000.0,30000,4000,4000,3400,3300,0,-1.7351190926719273,147000.0
385,80000.0,1,2,2,25.0,0,0,0,0,0,-2,22619.0,31429,27923,25280,0,0,10010.0,1209,579,0,0,6305,0,-1.3665581339526132,84000.0
386,410000.0,2,5,1,42.0,0,0,0,0,0,0,338106.0,342904,344464,240865,234939,240176,15000.0,14000,9000,8500,9000,8300,0,0.4265135731370733,430500.0
387,80000.0,2,1,2,29.0,1,-1,-1,-2,-2,-2,0.0,80000,0,0,0,0,80000.0,0,0,0,0,0,0,-1.1440018842908677,84000.0
389,150000.0,1,2,1,43.0,0,0,0,0,0,0,153249.0,154049,156523,159653,162866,157759,7900.0,6500,5700,5700,5700,5334,0,-0.6131869910089626,157500.0
391,350000.0,1,1,1,38.0,1,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.2337376843935433,367500.0
393,310000.0,1,2,1,44.0,0,0,0,0,0,0,103797.0,91989,87720,76218,72090,71620,4400.0,4013,3011,3000,3001,2653,0,-0.9411806093174889,325500.0
394,140000.0,2,2,2,29.0,0,0,0,0,0,0,20110.0,17102,18862,19996,21214,21085,3000.0,3000,3000,3500,2000,2000,0,0.2659244933375344,147000.0
395,360000.0,1,1,1,51.0,-1,-1,-1,-2,-2,-2,38000.0,25000,0,0,0,0,25000.0,0,0,0,0,0,0,1.0828917454900953,378000.0
396,140000.0,2,1,2,,0,0,0,0,0,0,142428.0,144105,143952,142590,142650,142620,10000.0,10000,6000,6000,6000,5600,0,-0.2418304156821368,147000.0
397,100000.0,1,1,2,38.0,0,0,0,0,0,0,40810.0,42653,42351,43011,43011,28947,2502.0,1200,860,0,579,0,0,0.12176067303813486,105000.0
398,,2,2,2,22.0,-2,-2,-2,-2,-2,-2,0.0,0,0,848,0,632,0.0,0,848,0,632,0,0,1.798269327635553,
399,210000.0,2,2,1,30.0,0,0,0,0,0,0,104701.0,106134,108423,91143,82733,74125,4002.0,5000,3500,3000,2700,5000,0,0.32428058566495843,220500.0
400,120000.0,2,2,2,25.0,2,2,2,2,2,2,120298.0,120822,109887,116313,119311,117167,,0,8272,5000,0,4400,0,0.3329261181057588,126000.0
401,240000.0,1,1,2,29.0,0,0,0,0,0,-1,156362.0,132280,99174,65372,28797,184922,5233.0,3289,2072,3018,184922,6100,0,2.1996584263003194,252000.0
402,60000.0,2,3,3,42.0,0,0,0,0,0,0,41322.0,29091,28097,28665,28768,29064,1488.0,1394,962,1500,2541,2000,0,0.10097380384731361,63000.0
404,30000.0,1,2,1,48.0,0,0,0,0,0,0,27879.0,28870,27806,25142,25667,26179,1774.0,1710,1046,1079,1089,2244,0,0.09580514199518157,31500.0
406,200000.0,1,1,1,52.0,-2,-2,-2,-2,-2,-2,3858.0,2690,3410,0,0,82150,2690.0,3487,0,0,85900,396,0,0.8936959411230514,210000.0
407,120000.0,2,2,1,25.0,0,0,0,-2,-2,-2,26476.0,21393,0,0,0,0,6000.0,0,0,0,0,0,0,-0.3440433116865374,126000.0
408,500000.0,1,1,1,37.0,1,2,0,0,0,0,507062.0,491956,430637,376657,356636,303510,325.0,15296,12137,12312,14113,10526,0,-1.046873852186929,525000.0
409,320000.0,2,1,2,27.0,0,0,0,0,0,0,55607.0,62893,59001,61565,59508,66541,11404.0,8232,10450,9697,16477,11341,0,-2.760271861339562,336000.0
410,280000.0,99,1,2,31.0,0,0,0,0,0,0,168382.0,175646,180650,182672,168399,167983,10000.0,8000,6371,6217,5947,6288,0,1.90336795095199,294000.0
412,200000.0,2,1,1,38.0,-1,-1,-2,-1,-1,-2,190.0,0,0,367,-150,-150,0.0,0,367,150,0,0,0,-0.7673286346949467,210000.0
413,230000.0,2,1,1,32.0,1,-2,-1,-1,-1,-1,0.0,0,2809,4595,792,3404,0.0,2809,4606,792,3404,0,0,-0.25652667817397967,241500.0
415,480000.0,2,3,1,41.0,-2,-2,-2,-2,-2,-2,14867.0,26665,199960,9033,19371,22593,26734.0,199982,9033,19371,22593,2000,0,-1.703691671752861,504000.0
416,50000.0,2,3,1,35.0,-1,-1,-1,-2,-2,-2,22500.0,5000,0,0,0,0,5000.0,0,0,0,0,640,0,0.535915375024307,52500.0
417,200000.0,2,1,2,31.0,-2,-2,-2,-2,-2,-2,7184.0,14845,1097,0,0,160,17507.0,1102,0,0,160,1103,0,1.268262634174362,210000.0
418,50000.0,2,1,2,30.0,0,0,0,0,0,2,14811.0,16262,17286,17895,19450,18990,2000.0,1600,1200,2000,0,1000,0,1.7797123822735021,52500.0
419,50000.0,1,2,1,48.0,0,0,0,0,0,0,44338.0,43048,35639,18753,19091,19548,3629.0,3332,2000,2000,2000,2500,0,1.215237233455564,52500.0
421,30000.0,1,1,2,-5.0,2,0,0,0,0,2,25265.0,26354,27710,27959,30002,29371,1500.0,1800,1007,2500,0,1800,0,0.05273022200225428,31500.0
422,440000.0,2,1,2,29.0,0,0,0,0,0,0,169661.0,167199,158520,156977,157963,151936,8071.0,9021,7013,6013,6028,6010,0,1.5724094445622394,462000.0
423,230000.0,2,2,2,38.0,-1,-1,-1,-1,-1,-1,10237.0,2795,1350,371,2980,0,2795.0,1350,371,2980,0,2213,0,-0.3708593957957385,241500.0
425,490000.0,2,2,1,,0,0,0,0,0,0,192586.0,197967,201666,205798,196698,190306,10000.0,7143,7306,6303,6429,6000,0,0.5454187057933463,514500.0
426,80000.0,2,2,1,32.0,-1,-1,-2,-2,-2,-2,11262.0,0,0,0,0,0,0.0,0,0,0,0,0,0,-0.0868889808805914,84000.0
