genre,pays,revenu_annuel,type_abonnement,duree_abonnement_mois,nb_connexions_mensuelles,churn,jour_semaine,mois,age_groupe
Homme,Maroc,43638.763003425025,Standard,3.5,16,0,3,5,60+
Femme,Canada,49300.122139689745,Premium,11.7,32,0,1,2,50-60
Femme,Canada,27372.29789988556,Standard,0.5,27,1,6,2,50-60
Femme,Canada,28922.91852454455,Standard,2.3,20,0,6,6,20-30
Homme,France,24748.56350016909,Standard,49.1,22,0,4,7,50-60
Femme,Maroc,35371.8148474995,Familial,8.5,19,1,4,5,60+
Homme,Belgique,43464.31414072152,Standard,5.4,23,0,3,1,30-40
Homme,France,43344.821245272746,Premium,11.8,30,0,4,1,20-30
Femme,Belgique,32564.448014720943,Standard,0.2,22,0,2,1,40-50
Homme,Algérie,40313.879772061824,Premium,83.6,29,0,2,5,20-30
Femme,Algérie,45158.85856552617,Familial,3.0,19,1,0,5,40-50
Femme,Maroc,38452.041122419134,Premium,8.0,23,1,5,6,20-30
Homme,Algérie,38366.20588249814,Standard,1.5,18,1,6,6,20-30
Homme,Canada,54208.06515268065,Standard,15.5,24,0,0,2,30-40
Homme,Canada,44454.07640909018,Standard,11.0,23,0,2,2,60+
Homme,Belgique,58503.3612716599,Premium,12.6,27,1,6,6,40-50
Femme,Belgique,44398.435326294144,Standard,3.0,31,0,3,5,30-40
Homme,France,30383.62634071805,Standard,23.0,18,0,0,1,50-60
Femme,Belgique,32375.767610007064,Premium,62.5,23,0,4,5,20-30
Femme,France,36377.69062370616,Standard,14.8,29,0,6,3,<20
Homme,Maroc,41917.66354140966,Familial,21.7,24,0,4,2,40-50
Homme,Algérie,31437.13339062582,Premium,24.8,16,0,2,3,60+
Homme,France,47198.46721718435,Standard,22.4,24,0,0,6,20-30
Femme,Canada,53666.69947672385,Standard,26.3,25,0,0,1,50-60
Femme,Belgique,42446.381116838566,Premium,21.7,18,0,0,6,30-40
Homme,Algérie,27383.495380756296,Premium,53.4,21,1,4,2,60+
Homme,Maroc,27764.097974495322,Standard,24.0,28,0,4,2,50-60
Homme,Belgique,49572.9083312595,Premium,7.6,36,0,3,3,40-50
Homme,Maroc,46388.85459114369,Standard,27.0,29,0,2,5,20-30
Femme,Algérie,18002.291753721063,Premium,0.1,20,0,5,7,40-50
Homme,Algérie,42002.06133634682,Standard,13.7,16,1,1,1,30-40
Homme,France,45530.500599438186,Standard,6.2,26,0,2,1,20-30
Femme,Belgique,40014.06352168341,Familial,2.1,23,0,5,1,60+
Homme,Algérie,25726.358814105246,Premium,41.7,26,1,4,6,30-40
Homme,Canada,33077.23243561503,Standard,10.7,23,0,2,2,30-40
Femme,Maroc,51433.947558645516,Premium,8.6,28,1,4,4,40-50
Femme,France,26624.118324810686,Standard,9.3,21,0,0,5,<20
Homme,France,28367.641059313064,Premium,38.7,28,0,2,3,20-30
Homme,Canada,19482.705573223557,Standard,22.0,25,0,4,1,30-40
Homme,Algérie,28298.022516805373,Standard,13.8,21,0,0,7,50-60
Homme,Belgique,20163.00765238758,Standard,1.1,31,0,5,4,30-40
Femme,France,43664.342183536086,Standard,10.6,18,0,4,5,50-60
Femme,Maroc,57227.559744278675,Standard,18.3,29,0,5,5,60+
Homme,Canada,47186.724551083265,Familial,3.0,26,0,2,7,40-50
Femme,France,44014.70542742003,Standard,28.4,24,0,5,4,30-40
Femme,Maroc,57886.38519706032,Familial,5.5,24,0,6,4,20-30
Femme,Algérie,41403.26883768291,Premium,1.8,20,0,0,5,40-50
Femme,Maroc,62514.27207220315,Standard,21.9,26,0,6,5,60+
Homme,France,55813.60261545999,Standard,62.0,25,0,0,2,40-50
Femme,Belgique,32081.544307555414,Familial,9.4,22,1,1,2,20-30
Homme,Algérie,42243.069157690836,Premium,10.0,37,0,3,5,20-30
Femme,Maroc,41360.469804606255,Standard,3.7,26,0,4,5,40-50
Femme,Belgique,55067.804392256716,Premium,11.4,20,0,5,4,50-60
Femme,France,27177.414432913116,Standard,20.4,17,1,1,4,60+
Homme,France,43665.590917941765,Premium,3.8,21,0,6,6,20-30
Femme,Maroc,41505.68495353524,Premium,24.0,21,0,2,5,20-30
Femme,Canada,24068.215024123114,Premium,17.0,37,0,5,3,30-40
Femme,Belgique,25710.710911955754,Familial,9.6,15,0,1,6,20-30
Femme,Maroc,35898.039515400465,Standard,26.2,26,0,0,5,40-50
Femme,Maroc,34479.55823599721,Familial,6.8,18,0,1,3,50-60
Femme,Canada,25217.47153589269,Familial,8.5,35,0,6,5,60+
Homme,Maroc,43340.214846914576,Standard,4.6,23,1,6,6,30-40
Homme,Maroc,66199.33939613173,Premium,10.7,25,1,5,5,40-50
Femme,France,27631.430022647477,Familial,5.5,29,0,5,3,20-30
Femme,France,44824.80503163,Premium,10.8,31,0,4,2,20-30
Homme,Algérie,39649.063667363815,Standard,41.9,26,0,5,4,60+
Homme,Maroc,27695.05336907182,Premium,38.9,24,0,4,4,50-60
Homme,Canada,46142.49756419901,Premium,8.1,17,0,0,6,20-30
Homme,France,80574.98581036973,Standard,3.3,26,0,2,6,<20
Homme,Belgique,37859.35849993584,Standard,2.9,22,0,5,5,<20
Femme,Canada,33395.959015171036,Standard,15.9,27,0,1,4,50-60
Homme,France,49052.075796620586,Familial,11.6,30,0,0,2,30-40
Homme,Maroc,54103.37174641533,Familial,17.4,24,0,6,6,30-40
Homme,Algérie,36628.87608933893,Familial,22.5,37,0,5,4,60+
Homme,Algérie,20948.161169768842,Standard,0.7,15,0,2,1,30-40
Non précisé,France,50419.09504131684,Premium,11.5,33,0,1,3,40-50
Non précisé,Canada,39292.28163676006,Standard,17.4,19,0,1,4,<20
Femme,Belgique,37400.66850384553,Standard,1.1,24,1,6,6,50-60
Homme,Maroc,56093.40666433185,Standard,5.1,19,1,0,3,20-30
Homme,Algérie,39895.48034386406,Premium,1.0,22,0,0,3,50-60
Femme,France,55656.250114202194,Standard,29.2,20,0,0,3,50-60
Femme,Maroc,23384.958296719255,Premium,16.2,27,0,2,3,40-50
Femme,Maroc,41524.804344111384,Standard,20.7,22,0,6,2,20-30
Homme,Canada,30355.668215816426,Standard,6.9,25,0,3,1,30-40
Femme,France,51430.38617644875,Premium,0.5,29,0,1,2,30-40
Femme,France,30343.40224802466,Premium,5.2,30,1,6,3,50-60
Homme,Algérie,51395.59295479863,Standard,12.6,20,0,5,2,20-30
Femme,France,34209.23833636648,Standard,1.3,23,0,4,4,20-30
Homme,France,30248.082658862448,Standard,30.1,18,0,2,4,40-50
Homme,France,65432.39093558455,Premium,15.0,34,0,5,4,40-50
Homme,Maroc,41221.390083195096,Standard,11.0,21,0,4,1,60+
Homme,France,31908.084700102383,Standard,1.5,17,0,4,6,<20
Femme,Belgique,37264.62800651049,Standard,18.1,27,0,6,5,60+
Femme,Maroc,40597.861520385675,Standard,8.3,27,0,0,5,40-50
Homme,Maroc,20236.78718814055,Premium,14.36419689119171,25,1,3,3,30-40
Femme,France,43606.06821962308,Standard,6.0,27,0,0,4,40-50
Femme,Algérie,14438.924636702095,Premium,16.2,27,0,0,1,50-60
Homme,Algérie,22421.376071066374,Standard,2.8,21,1,6,2,50-60
Homme,Maroc,44341.88911618736,Standard,1.9,29,1,1,4,40-50
Homme,Canada,26747.50300731744,Standard,10.6,23,0,3,3,40-50
Femme,Belgique,42435.96639438022,Premium,0.9,29,0,5,3,60+
Femme,Maroc,42070.85924832634,Standard,1.3,15,0,0,3,30-40
Homme,Belgique,42842.822174892535,Standard,1.5,22,0,2,7,50-60
Femme,Maroc,38015.23436026456,Premium,34.2,26,0,5,3,<20
Homme,Maroc,20197.423989858547,Standard,12.7,21,1,2,6,50-60
Femme,Maroc,36198.34068415082,Premium,4.4,25,0,5,4,20-30
Homme,Maroc,46464.286237625936,Premium,13.4,33,0,3,5,<20
Homme,France,19930.93337149047,Premium,3.9,26,0,1,2,30-40
Homme,France,44051.138157261084,Familial,14.36419689119171,27,0,6,2,40-50
Homme,Maroc,40302.197724624806,Familial,10.2,27,1,6,6,60+
Femme,Algérie,56454.06826619852,Standard,2.4,28,0,1,4,20-30
Homme,Algérie,25369.648352100896,Premium,1.1,26,1,6,3,50-60
Homme,France,48234.57194896953,Familial,5.1,32,0,2,2,50-60
Homme,France,21436.932572059948,Familial,18.5,17,0,5,3,20-30
Homme,Maroc,29268.717587233194,Premium,45.7,27,0,2,6,30-40
Homme,Algérie,49477.53948967478,Standard,18.5,26,0,2,6,50-60
Femme,Belgique,50721.44894390994,Familial,10.8,33,0,4,5,20-30
Femme,Belgique,44406.94923240647,Premium,6.5,32,0,4,4,40-50
Homme,Belgique,23359.353236882405,Premium,19.2,28,0,5,1,40-50
Femme,Canada,41511.546792109635,Premium,11.1,19,0,0,2,30-40
Femme,Algérie,53547.32032547626,Standard,39.2,44,1,5,5,40-50
Femme,France,38163.11659874464,Familial,2.8,26,0,6,5,20-30
Femme,Algérie,50211.611801106825,Familial,18.3,20,0,5,6,20-30
Femme,Canada,24514.165438869557,Standard,17.5,28,0,3,5,50-60
Femme,Canada,60615.804939274225,Premium,14.36419689119171,28,0,3,6,<20
Femme,Maroc,41797.23131504607,Standard,6.2,26,0,0,5,20-30
Femme,Canada,41650.74923410896,Standard,7.9,33,0,3,3,20-30
Homme,Belgique,36687.209616262306,Familial,33.9,23,0,4,2,50-60
Homme,Algérie,19340.65951500439,Premium,34.1,23,0,1,5,20-30
Homme,France,29850.870783896782,Premium,6.5,31,0,4,4,30-40
Homme,Maroc,40625.523862391834,Standard,6.3,35,1,3,5,30-40
Homme,Belgique,38227.88205566023,Standard,48.7,28,1,3,2,30-40
Homme,Algérie,31262.76460447313,Familial,13.0,27,0,2,2,30-40
Femme,Canada,28200.139762536695,Premium,2.9,31,0,4,7,40-50
Homme,Canada,57112.51264984114,Premium,13.7,30,1,2,4,<20
Femme,Algérie,25792.21847154462,Standard,3.0,31,0,1,4,50-60
Homme,Belgique,48047.41567540022,Standard,57.2,15,0,1,3,60+
Homme,Belgique,30288.82498803771,Familial,3.9,22,0,0,3,20-30
Homme,Belgique,45200.94122840902,Premium,19.2,18,1,3,5,50-60
Homme,Belgique,25302.117186814776,Premium,3.8,31,1,3,7,50-60
Femme,France,37193.09210439086,Standard,27.0,22,0,4,2,30-40
Homme,Belgique,41577.05833758154,Premium,30.0,19,0,2,4,60+
Homme,Belgique,35155.180541117435,Premium,54.1,36,0,3,5,20-30
Femme,Canada,32889.16628436071,Premium,20.8,31,0,1,3,30-40
Homme,France,21226.683419040175,Premium,4.7,28,1,6,5,30-40
Femme,Maroc,54160.62128099982,Premium,18.0,30,0,6,6,60+
Femme,Canada,60205.12614614154,Premium,0.1,22,0,0,3,60+
Homme,Algérie,35707.66838499088,Premium,1.9,18,0,4,2,40-50
Femme,France,26688.959718585007,Standard,34.0,23,1,6,3,40-50
Femme,Belgique,45394.626445117065,Standard,10.1,29,0,4,4,40-50
Homme,Canada,35212.38242636813,Premium,3.5,21,0,2,3,30-40
Homme,Belgique,40195.2801426593,Familial,14.36419689119171,27,0,3,1,20-30
Homme,Maroc,55974.55518338866,Standard,1.2,26,1,2,2,20-30
Femme,Canada,42018.28248374812,Standard,9.9,26,0,2,1,20-30
Homme,Canada,41468.291973242776,Familial,13.7,23,0,6,3,50-60
Homme,Belgique,41673.78887660346,Standard,23.6,25,0,0,3,20-30
Homme,Algérie,57422.44074524588,Standard,0.0,25,0,0,7,20-30
Femme,Canada,42141.97101779555,Familial,3.5,24,0,1,3,30-40
Femme,Maroc,30935.03840412837,Premium,13.1,20,0,0,7,20-30
Homme,Maroc,23335.38950711295,Standard,1.0,25,0,3,6,20-30
Non précisé,France,15546.800474384447,Premium,3.8,29,1,5,3,60+
Homme,France,46756.4131149544,Standard,2.5,40,1,4,5,50-60
Femme,Algérie,38007.32875282113,Premium,51.5,28,1,5,6,20-30
Femme,Belgique,18051.161030934618,Standard,5.1,18,0,5,6,60+
Homme,Canada,58209.63512952761,Standard,26.3,25,0,1,4,20-30
Femme,Belgique,36692.95551965418,Standard,1.4,25,0,3,5,20-30
Femme,Canada,37587.20017482285,Premium,30.6,16,0,1,1,20-30
Femme,Belgique,36426.57970160362,Standard,5.7,18,0,5,2,20-30
Homme,Canada,50775.66398385509,Standard,11.2,35,1,5,5,30-40
Femme,Belgique,28999.968925662622,Premium,7.9,31,1,0,1,60+
Homme,France,37108.91356747355,Familial,25.5,25,0,2,1,60+
Homme,France,37445.165375029756,Standard,12.3,20,0,2,3,20-30
Non précisé,Algérie,55627.99107479893,Standard,0.4,28,0,5,5,60+
Femme,Maroc,45089.6629387743,Premium,0.8,25,1,1,6,20-30
Homme,Belgique,35694.25090999238,Standard,9.1,26,0,6,5,50-60
Homme,Belgique,46922.55426472434,Premium,12.8,19,1,2,5,50-60
Homme,Algérie,30040.27776210239,Premium,4.3,20,1,6,2,40-50
Homme,Belgique,46941.188082497065,Standard,23.1,28,0,5,6,20-30
Femme,Algérie,26795.700642737083,Familial,52.4,20,0,0,4,20-30
Homme,Maroc,51038.326201979944,Premium,3.5,22,0,5,3,40-50
Femme,Algérie,51066.401214863916,Premium,40.8,22,0,6,3,30-40
Homme,Canada,54305.97707269702,Premium,20.7,30,0,6,4,60+
Homme,Maroc,34584.90470889064,Standard,6.3,32,0,1,1,50-60
Homme,Algérie,44787.7254315825,Standard,6.1,30,1,4,3,50-60
Non précisé,Maroc,52632.07542666236,Premium,5.3,31,0,3,5,50-60
Femme,Canada,39790.94440676813,Standard,3.6,23,0,5,4,40-50
Homme,Algérie,33504.27642749255,Standard,13.4,24,0,4,2,60+
Homme,Maroc,39384.66476909698,Familial,21.5,19,0,0,1,30-40
Femme,Maroc,43891.24094043496,Standard,32.2,35,0,3,4,60+
Homme,Maroc,27159.476586499437,Premium,3.3,22,1,5,3,50-60
Homme,Maroc,15821.248630116368,Premium,15.4,30,0,6,1,20-30
Homme,Maroc,42566.55390918532,Premium,14.36419689119171,28,0,6,3,<20
Femme,Algérie,33566.60274830553,Familial,3.0,24,0,4,1,60+
Femme,Algérie,65637.35197791514,Premium,0.8,28,0,6,1,60+
Homme,France,30863.822018324227,Standard,7.5,26,1,2,2,50-60
Femme,Canada,51330.05041314165,Standard,27.3,28,0,6,6,30-40
Homme,France,39831.94586605335,Standard,23.9,29,0,5,2,40-50
Femme,France,19791.272011886605,Premium,2.8,24,0,0,3,30-40
Homme,Canada,52006.995036416105,Standard,22.8,31,0,2,4,60+
Femme,Algérie,35769.5896390231,Premium,8.6,28,0,0,3,30-40
Femme,Canada,50218.63005957919,Premium,7.6,21,0,0,1,60+
Femme,France,35447.731047611385,Standard,12.5,30,0,6,5,50-60
Homme,Canada,35066.90969157981,Premium,27.6,20,0,5,6,40-50
Femme,Algérie,19288.9939956308,Premium,4.5,19,0,5,3,30-40
Femme,Canada,17549.16122483082,Premium,21.2,22,0,6,3,50-60
Femme,Canada,36354.73664294957,Premium,3.3,21,0,6,5,20-30
Homme,Belgique,45108.33697347693,Standard,1.3,33,1,0,4,60+
Femme,Belgique,46577.245626454634,Standard,13.1,21,0,1,6,30-40
Homme,Algérie,41725.63205036914,Standard,9.0,18,0,3,5,30-40
Femme,France,18130.601644375376,Premium,8.8,28,0,5,1,40-50
Homme,Algérie,37061.76766572412,Familial,8.1,19,0,1,3,60+
Femme,Algérie,34730.24056282418,Premium,10.8,23,0,2,4,60+
Femme,Maroc,43873.367042739366,Standard,9.8,22,0,1,4,60+
Femme,Maroc,37924.41043720821,Standard,8.7,29,0,4,5,40-50
Non précisé,Maroc,70225.85353880006,Premium,0.6,25,0,6,6,50-60
Femme,Belgique,48019.19594444756,Standard,2.5,32,1,6,2,40-50
Femme,Algérie,42668.98290097316,Standard,2.6,30,0,6,2,30-40
Femme,Algérie,39668.28830079993,Familial,1.8,16,0,2,1,50-60
Homme,Algérie,36506.41141363561,Standard,22.0,32,1,3,2,40-50
Homme,Algérie,48391.2098670679,Familial,7.4,28,0,0,5,30-40
Homme,Canada,68061.29459893606,Premium,4.1,36,0,0,7,40-50
Homme,Algérie,31967.065747958608,Standard,15.2,23,1,3,4,20-30
Homme,France,37490.38438745067,Standard,2.2,32,0,2,1,20-30
Homme,Belgique,68648.49904007414,Premium,11.1,25,0,4,4,40-50
Femme,France,30813.191174547588,Premium,0.1,20,0,1,3,60+
Non précisé,Algérie,37142.922534877,Standard,5.0,25,0,5,1,50-60
Homme,Algérie,34374.116119558,Familial,1.9,19,1,4,3,20-30
Femme,Canada,56669.10860953546,Premium,2.9,23,0,1,5,40-50
Homme,Algérie,21840.59590129091,Standard,14.36419689119171,22,1,4,4,20-30
Femme,France,59504.26855891818,Standard,5.9,29,0,2,3,<20
Femme,Belgique,21095.76670649759,Standard,9.7,22,0,0,3,40-50
Homme,Maroc,65742.77923261274,Standard,5.8,21,0,2,4,60+
Homme,Belgique,37237.47527187844,Standard,37.3,29,1,5,4,40-50
Femme,Canada,42329.44971609449,Standard,12.6,31,0,3,5,30-40
Femme,Maroc,53333.92904814296,Premium,10.7,24,1,0,3,40-50
Femme,France,36829.98001083056,Standard,16.5,33,0,4,1,50-60
Femme,France,41313.14401132341,Familial,13.3,25,0,1,5,40-50
Femme,Maroc,37977.572774786786,Standard,14.0,26,0,2,5,40-50
Homme,Canada,29836.16160806599,Standard,14.36419689119171,23,1,4,1,50-60
Homme,Maroc,42911.36739024835,Standard,36.5,24,0,4,5,40-50
Femme,Belgique,17420.62159347306,Standard,0.8,30,0,4,4,50-60
Homme,Belgique,35287.86732620668,Standard,13.4,28,0,1,5,40-50
Homme,Canada,24604.31554684668,Premium,30.9,35,1,0,6,40-50
Femme,Belgique,46171.30737405596,Premium,12.8,22,0,1,5,40-50
Femme,Algérie,53392.07109625323,Premium,16.5,21,0,2,3,40-50
Homme,France,23167.951269040976,Familial,20.8,32,1,4,1,40-50
Femme,Belgique,55668.04566991646,Standard,1.3,20,0,1,7,30-40
Femme,Maroc,50501.09196030508,Premium,4.5,21,1,5,6,50-60
Homme,Canada,51282.39032673358,Premium,13.2,21,0,2,5,50-60
Homme,France,32304.526377345996,Premium,8.3,22,0,1,5,20-30
Homme,Maroc,43519.75383777981,Premium,1.7,22,1,3,1,20-30
Femme,Belgique,44922.483817161,Premium,1.7,30,0,4,1,60+
Homme,Maroc,44260.52601192733,Premium,13.9,23,0,3,5,60+
Homme,Canada,40487.197478425995,Premium,9.2,25,0,3,6,40-50
Homme,France,35365.137017262714,Premium,12.5,19,0,6,4,40-50
Femme,Canada,37407.04226494425,Familial,0.3,18,0,2,4,20-30
Homme,France,35340.72452506317,Standard,14.36419689119171,26,0,0,6,20-30
Femme,Belgique,40666.09548301822,Premium,3.5,25,0,0,6,40-50
Homme,Belgique,54942.16515525444,Premium,22.8,31,0,4,2,40-50
Homme,Canada,52389.3349988304,Premium,18.3,36,0,3,3,20-30
Femme,Belgique,54989.017311366384,Familial,1.6,18,0,5,2,40-50
Femme,Maroc,43823.26669783396,Standard,4.6,31,0,6,4,40-50
Femme,Maroc,65154.453114428434,Premium,8.2,24,0,2,1,30-40
Homme,Belgique,36295.05165209214,Standard,22.1,30,0,0,6,60+
Homme,Maroc,35530.10130189715,Standard,43.3,31,0,6,3,20-30
Femme,Belgique,38207.14388507596,Standard,14.2,24,0,2,4,40-50
Homme,Canada,32060.009894363207,Premium,9.1,21,0,3,1,30-40
Femme,France,46490.37886429552,Standard,4.6,19,1,2,2,40-50
Femme,Belgique,21728.54121994693,Familial,26.1,25,0,4,4,50-60
Femme,France,30934.16404877151,Familial,1.2,20,0,2,6,50-60
Femme,France,58903.76051764231,Premium,49.7,22,0,5,1,40-50
Femme,Canada,46114.79591856174,Standard,0.5,25,0,4,7,50-60
Homme,Belgique,42475.53594471712,Premium,27.8,21,0,1,6,30-40
Femme,Maroc,42473.23033080833,Familial,20.0,26,1,5,5,40-50
Femme,Maroc,25400.717087213183,Standard,11.1,34,0,5,3,30-40
Homme,France,16471.29587249224,Premium,15.2,27,1,4,1,20-30
Femme,France,49507.20848031482,Standard,8.9,23,0,4,1,60+
Homme,Algérie,48410.434671969895,Standard,9.4,19,0,3,6,40-50
Homme,Canada,59839.898230393854,Premium,0.7,25,1,0,4,20-30
Femme,Canada,48499.071051235456,Standard,18.4,24,0,6,5,30-40
Homme,Algérie,62186.40562229241,Standard,3.0,20,0,1,3,40-50
Homme,France,25535.05187215293,Premium,14.36419689119171,23,0,0,2,50-60
Homme,Belgique,21411.820886188936,Premium,3.6,24,0,1,1,30-40
Homme,Algérie,40727.98420286494,Standard,19.7,25,1,5,3,30-40
Homme,Maroc,44893.86723969633,Premium,9.7,22,0,0,5,20-30
Femme,Canada,55447.474495871735,Standard,0.4,26,0,0,5,30-40
Femme,France,36477.35055507631,Standard,0.9,31,0,5,6,20-30
Homme,Maroc,60768.62520937155,Familial,2.1,25,0,5,5,60+
Femme,Algérie,48647.761158936446,Premium,20.3,23,1,1,1,20-30
Femme,Canada,27171.060930250856,Standard,23.0,27,0,1,5,20-30
Homme,Belgique,64260.218862238034,Standard,2.7,33,0,6,1,50-60
Femme,France,36267.91299133634,Premium,14.5,27,0,5,6,30-40
Homme,Maroc,36810.554630141305,Standard,3.1,30,0,3,5,50-60
Homme,Belgique,30844.466517556048,Premium,0.2,27,0,5,4,20-30
Femme,France,33639.360601427834,Standard,21.1,21,0,4,4,50-60
Femme,France,41374.39682513654,Familial,24.6,26,0,4,7,60+
Femme,Belgique,30759.33856894861,Premium,2.0,20,0,3,3,<20
Homme,Maroc,33380.15401795863,Premium,23.5,31,1,0,3,50-60
Femme,Maroc,26049.254394376796,Familial,38.9,22,0,3,6,40-50
Femme,Canada,35133.55358935808,Premium,24.4,27,0,3,5,50-60
Homme,Algérie,57333.447924345375,Standard,6.0,27,0,5,6,50-60
Femme,Belgique,50606.74670793958,Standard,9.2,21,1,3,4,20-30
Femme,Algérie,45727.43571568739,Premium,2.9,25,0,3,6,30-40
Non précisé,Maroc,40557.541446737305,Standard,5.7,27,0,3,6,30-40
Femme,Canada,50214.16608553497,Standard,8.5,22,0,5,2,40-50
Homme,Canada,60102.526077541675,Standard,8.7,24,0,1,7,<20
Femme,Maroc,41088.15290737591,Standard,9.5,20,0,6,3,40-50
Homme,Maroc,54951.6891233096,Premium,36.3,19,0,2,2,30-40
Femme,Maroc,60998.79447981368,Familial,3.4,26,0,5,3,40-50
Homme,Maroc,52876.48535397452,Standard,39.3,28,0,4,2,20-30
Homme,Canada,38354.33538260112,Premium,38.4,30,0,6,3,40-50
Homme,Canada,21804.107272688154,Standard,11.4,24,1,6,2,40-50
Homme,Canada,38598.544925535454,Premium,0.6,21,0,2,4,60+
Homme,Canada,65392.95914700499,Standard,21.1,18,1,5,6,60+
Homme,Maroc,28048.719788442944,Premium,7.3,30,0,6,5,40-50
Femme,Maroc,38444.31133043226,Premium,3.3,26,0,6,1,30-40
Non précisé,Canada,35749.88938707146,Standard,16.4,21,0,5,4,40-50
Homme,Maroc,46388.291408892845,Standard,12.6,22,1,5,5,60+
Femme,Belgique,64954.49927780725,Standard,35.5,29,0,5,7,40-50
Homme,France,32418.68749929506,Premium,4.0,24,0,5,4,40-50
Femme,Algérie,16697.509876323435,Standard,25.0,27,0,0,5,20-30
Femme,France,39014.59556833192,Standard,14.1,27,1,0,3,30-40
Femme,Canada,46185.19965188605,Premium,17.9,20,0,0,3,60+
Homme,Algérie,44145.018454551864,Standard,14.5,19,0,0,2,60+
Homme,Maroc,60688.552553101676,Standard,12.4,24,0,2,3,50-60
Homme,Canada,35609.90826608525,Standard,16.3,24,1,1,6,30-40
Homme,Canada,40460.57730292449,Familial,19.4,24,0,3,6,30-40
Femme,Canada,58365.01961163409,Premium,17.1,25,1,2,4,20-30
Homme,Canada,40695.45094730775,Premium,5.4,23,1,4,7,50-60
Femme,Maroc,39753.66544065991,Standard,19.9,19,1,2,5,20-30
Homme,Belgique,37367.07341863426,Standard,25.7,20,1,0,1,20-30
Homme,Maroc,61300.018020523894,Familial,53.6,26,0,4,1,60+
Homme,Algérie,61265.33136326893,Standard,13.8,26,0,5,6,50-60
Homme,Belgique,32977.73070119436,Standard,14.36419689119171,19,0,2,2,30-40
Homme,Canada,39360.73533871242,Standard,6.1,34,1,4,6,40-50
Femme,Belgique,42050.58193521703,Familial,9.8,24,0,5,5,40-50
Femme,Algérie,43798.92379768772,Premium,12.8,20,0,3,5,30-40
Homme,Belgique,44552.26575002692,Premium,1.5,25,0,1,6,20-30
Homme,Belgique,30317.23654720173,Premium,7.6,25,0,0,4,<20
Femme,Canada,41007.75217561459,Standard,16.5,20,0,4,2,60+
Femme,Maroc,40498.07983663009,Premium,5.2,29,1,1,5,40-50
Homme,Algérie,46005.00845161085,Familial,5.2,28,0,4,5,<20
Homme,Maroc,41663.49246440149,Premium,0.1,19,0,0,3,60+
Homme,Algérie,38851.70455805788,Standard,19.8,18,0,2,4,50-60
Homme,Belgique,46417.49620574935,Premium,0.8,23,0,4,1,40-50
Homme,Algérie,45710.782242569854,Standard,3.3,28,1,3,4,60+
Femme,Maroc,21930.403192414666,Standard,3.2,25,0,6,4,50-60
Femme,France,38163.85086049772,Premium,0.6,21,0,4,5,40-50
Femme,France,38821.81762451572,Familial,32.4,28,0,0,5,60+
Homme,Algérie,36209.83321639238,Standard,4.8,16,0,0,3,50-60
Femme,Maroc,24767.89934739828,Premium,15.7,26,0,0,1,60+
Homme,Maroc,38419.30383231141,Familial,10.5,34,0,0,3,40-50
Homme,Belgique,32961.66210030162,Standard,20.6,23,0,0,1,30-40
Homme,Belgique,55362.93278314752,Premium,16.0,24,1,1,3,30-40
Femme,Algérie,47308.148508619255,Standard,9.0,27,1,0,5,50-60
Homme,France,40356.18643299319,Familial,10.3,21,1,0,6,30-40
Femme,Maroc,41226.45025368033,Familial,5.6,19,0,6,4,40-50
Femme,France,43281.13933476537,Standard,16.4,33,0,3,4,30-40
Femme,Belgique,8413.046104286579,Standard,3.1,26,0,3,5,40-50
Femme,Algérie,36394.93592775926,Standard,14.36419689119171,39,0,4,3,20-30
Homme,France,36101.526110856954,Premium,19.5,22,0,4,3,30-40
Homme,Maroc,40117.26003201288,Premium,53.4,17,0,3,1,<20
Homme,Belgique,53455.17298294128,Standard,1.7,29,1,0,2,30-40
Homme,Maroc,28391.368991651398,Standard,12.9,30,1,3,6,20-30
Homme,Algérie,31729.5144589139,Standard,5.8,25,0,5,5,50-60
Femme,France,55004.19149467785,Standard,8.9,26,0,2,5,40-50
Homme,France,46936.857189381466,Standard,5.3,27,0,6,6,50-60
Homme,Algérie,33661.371573911434,Familial,5.2,20,1,1,5,60+
Femme,Maroc,38263.66341255611,Standard,2.9,25,0,0,6,20-30
Femme,Belgique,48683.36354532997,Premium,19.3,22,0,3,5,40-50
Homme,Algérie,42982.636386107384,Premium,31.9,29,0,0,5,50-60
Femme,Canada,62223.414965279604,Premium,15.7,22,0,6,3,40-50
Femme,France,58085.5588282632,Standard,17.4,18,0,0,5,30-40
Femme,Canada,21495.380436046104,Familial,10.0,25,0,4,5,40-50
Homme,France,61617.179736814986,Familial,1.7,33,0,0,3,50-60
Homme,Canada,57058.08295877462,Standard,31.0,25,0,4,3,60+
Homme,Maroc,29298.448137559168,Familial,2.3,26,0,5,3,40-50
Femme,France,42396.60942042604,Standard,23.1,25,1,1,5,50-60
Femme,Belgique,33902.24186036981,Standard,7.9,20,0,2,2,60+
Femme,Belgique,34893.677846295104,Standard,18.2,18,0,2,2,30-40
Homme,France,39024.633910746226,Standard,31.6,21,1,2,4,40-50
Femme,Canada,44446.5089556492,Standard,14.36419689119171,23,1,3,1,40-50
Femme,Canada,16242.864965662688,Premium,12.1,23,0,0,3,50-60
Homme,France,37444.80063881563,Premium,14.4,32,0,1,3,50-60
Homme,France,40794.18715315907,Standard,2.5,20,1,2,1,30-40
