original_id,pclass,survived,sex,sibsp,parch,fare,embarked,boat,body,ticket_masked,home_masked,age_group,fare_perturbed,pseudonym_id
1171,3.0,0.0,male,8.0,2.0,69.55,S,,67.0,343,,ado,70.37,ID1172
1172,3.0,0.0,female,8.0,2.0,69.55,S,,,343,,,69.71,ID1173
1173,3.0,0.0,female,8.0,2.0,69.55,S,,,343,,,73.64,ID1174
1174,3.0,0.0,female,8.0,2.0,69.55,S,,,343,,,68.49,ID1175
1175,3.0,0.0,female,8.0,2.0,69.55,S,,,343,,,70.29,ID1176
1176,3.0,0.0,male,8.0,2.0,69.55,S,,,343,,,72.92,ID1177
1177,3.0,0.0,male,8.0,2.0,69.55,S,,,343,,,75.07,ID1178
1178,3.0,0.0,male,8.0,2.0,69.55,S,,,343,,,67.88,ID1179
1179,3.0,0.0,male,1.0,9.0,69.55,S,,,343,,,70.96,ID1180
1180,3.0,0.0,female,1.0,9.0,69.55,S,,,343,,,72.26,ID1181
1181,3.0,0.0,male,0.0,0.0,9.325,S,,,266,,jeune adulte,8.47,ID1182
1182,3.0,1.0,female,0.0,0.0,7.65,S,C,,120,,jeune adulte,8.11,ID1183
1183,3.0,0.0,male,0.0,0.0,7.925,S,,,296,,adulte,7.73,ID1184
1184,3.0,0.0,male,2.0,0.0,21.6792,C,,,662,,,22.42,ID1185
1185,3.0,0.0,male,2.0,0.0,21.6792,C,,,662,,,21.56,ID1186
1186,3.0,0.0,male,2.0,0.0,21.6792,C,,,662,,,22.56,ID1187
1187,3.0,1.0,female,1.0,1.0,16.7,S,13,,549,,enfant,17.45,ID1188
1188,3.0,1.0,female,0.0,2.0,16.7,S,13,,549,,jeune adulte,15.67,ID1189
1189,3.0,1.0,female,1.0,1.0,16.7,S,13,,549,,enfant,17.24,ID1190
1190,3.0,1.0,male,0.0,0.0,9.5,S,11,,768,,jeune adulte,10.17,ID1191
1191,3.0,0.0,male,0.0,0.0,8.05,S,,,151,,jeune adulte,7.62,ID1192
1192,3.0,0.0,male,0.0,0.0,8.05,S,,284.0,826,,jeune adulte,8.47,ID1193
1193,3.0,0.0,male,0.0,0.0,7.725,Q,,,209,,,7.93,ID1194
1194,3.0,0.0,male,0.0,0.0,7.8958,S,,,222,,,8.61,ID1195
1195,3.0,0.0,male,0.0,0.0,7.75,Q,,,374,,,7.38,ID1196
1196,3.0,1.0,male,0.0,0.0,9.5,S,11,,779,,jeune adulte,8.84,ID1197
1197,3.0,0.0,male,0.0,0.0,15.1,S,,,212,,,14.53,ID1198
1198,3.0,1.0,female,0.0,0.0,7.7792,Q,,,968,,,7.4,ID1199
1199,3.0,0.0,male,0.0,0.0,8.05,S,,,910,,,8.46,ID1200
1200,3.0,0.0,male,0.0,0.0,8.05,S,,,082,,,8.43,ID1201
1201,3.0,0.0,male,0.0,0.0,7.2292,C,,,669,,jeune adulte,7.47,ID1202
1202,3.0,0.0,male,0.0,0.0,8.05,S,,,092,,,7.59,ID1203
1203,3.0,0.0,male,0.0,0.0,7.8958,S,,,251,,adulte,8.47,ID1204
1204,3.0,0.0,male,0.0,0.0,7.925,S,,,280,,jeune adulte,8.65,ID1205
1205,3.0,1.0,female,0.0,0.0,7.4958,S,16,,265,,ado,7.54,ID1206
1206,3.0,0.0,male,3.0,2.0,27.9,S,,,088,,enfant,28.73,ID1207
1207,3.0,0.0,male,3.0,2.0,27.9,S,,,088,,enfant,27.9,ID1208
1208,3.0,0.0,female,3.0,2.0,27.9,S,,,088,,enfant,26.69,ID1209
1209,3.0,0.0,female,3.0,2.0,27.9,S,,,088,,enfant,26.71,ID1210
1210,3.0,0.0,male,1.0,4.0,27.9,S,,,088,,adulte,26.86,ID1211
1211,3.0,0.0,female,1.0,4.0,27.9,S,,,088,,adulte,26.17,ID1212
1212,3.0,0.0,male,0.0,0.0,7.8958,S,,,214,,,8.53,ID1213
1213,3.0,0.0,male,0.0,0.0,8.05,S,,,086,,,8.63,ID1214
1214,3.0,0.0,male,0.0,0.0,8.6625,S,,,037,,,8.6,ID1215
1215,3.0,0.0,male,0.0,0.0,7.75,Q,,,461,,,7.54,ID1216
1216,3.0,1.0,female,0.0,0.0,7.7333,Q,13,,432,,,8.41,ID1217
1217,3.0,0.0,male,0.0,0.0,7.65,S,,,124,,jeune adulte,7.23,ID1218
1218,3.0,0.0,male,0.0,0.0,8.05,S,,,509,,jeune adulte,8.14,ID1219
1219,3.0,0.0,male,0.0,0.0,8.05,S,,,236,,,7.33,ID1220
1220,3.0,0.0,male,0.0,0.0,8.05,S,,,943,,jeune adulte,7.55,ID1221
1221,3.0,0.0,male,0.0,0.0,7.8958,S,,,208,,,8.06,ID1222
1222,3.0,0.0,male,0.0,0.0,8.6625,C,,,239,,jeune adulte,8.94,ID1223
1223,3.0,1.0,female,0.0,0.0,7.55,S,C,,314,,jeune adulte,7.67,ID1224
1224,3.0,0.0,male,0.0,0.0,8.05,S,,,380,,jeune adulte,8.65,ID1225
1225,3.0,0.0,male,0.0,0.0,,S,,261.0,701,,senior,,ID1226
1226,3.0,0.0,male,0.0,0.0,7.8958,S,,,205,,jeune adulte,8.31,ID1227
1227,3.0,0.0,female,0.0,0.0,9.8375,S,,,553,,jeune adulte,9.77,ID1228
1228,3.0,1.0,male,0.0,0.0,7.925,S,9,,288,,jeune adulte,8.45,ID1229
1229,3.0,0.0,male,0.0,0.0,8.6625,S,,,083,,jeune adulte,8.0,ID1230
1230,3.0,0.0,female,0.0,1.0,10.4625,S,,,054,,enfant,10.85,ID1231
1231,3.0,0.0,female,1.0,1.0,10.4625,S,,,054,,jeune adulte,10.5,ID1232
1232,3.0,1.0,male,0.0,0.0,8.05,S,B,,089,,ado,7.53,ID1233
1233,3.0,1.0,male,0.0,0.0,7.925,S,15,,269,,adulte,8.67,ID1234
1234,3.0,0.0,male,0.0,0.0,7.05,S,,,076,,jeune adulte,6.82,ID1235
1235,3.0,0.0,male,0.0,0.0,7.775,S,,,060,,senior,7.95,ID1236
1236,3.0,1.0,male,0.0,0.0,9.225,S,13,,538,,ado,9.92,ID1237
1237,3.0,0.0,male,0.0,0.0,7.7958,S,,,035,,jeune adulte,7.81,ID1238
1238,3.0,1.0,male,0.0,0.0,7.7958,S,13 15,,033,,jeune adulte,7.2,ID1239
1239,3.0,0.0,male,0.0,0.0,8.05,S,,176.0,294,,jeune adulte,8.56,ID1240
1240,3.0,1.0,male,0.0,1.0,8.5167,C,16,,625,,enfant,8.27,ID1241
1241,3.0,0.0,male,1.0,0.0,6.4375,C,,,621,,,7.06,ID1242
1242,3.0,0.0,male,0.0,0.0,6.4375,C,,,681,,,6.93,ID1243
1243,3.0,0.0,male,0.0,0.0,7.225,C,,,684,,,7.74,ID1244
1244,3.0,1.0,female,1.0,1.0,8.5167,C,14,,625,,ado,8.27,ID1245
1245,3.0,0.0,male,0.0,0.0,8.05,S,,,302,,,8.46,ID1246
1246,3.0,0.0,male,1.0,0.0,16.1,S,,,564,,,17.67,ID1247
1247,3.0,1.0,female,1.0,0.0,16.1,S,10,,564,,,16.18,ID1248
1248,3.0,0.0,male,0.0,0.0,7.925,S,,,293,,jeune adulte,7.88,ID1249
1249,3.0,0.0,male,0.0,0.0,7.75,Q,,,121,,,7.0,ID1250
1250,3.0,0.0,male,0.0,0.0,7.8958,S,,,216,,,8.21,ID1251
1251,3.0,0.0,male,0.0,0.0,8.05,S,,50.0,499,,jeune adulte,8.63,ID1252
1252,3.0,0.0,male,0.0,0.0,8.05,S,,,511,,adulte,7.64,ID1253
1253,3.0,0.0,male,0.0,0.0,7.2292,C,,,673,,,6.96,ID1254
1254,3.0,1.0,male,0.0,0.0,0.0,S,15,,INE,,jeune adulte,0.0,ID1255
1255,3.0,0.0,male,0.0,0.0,7.2292,C,,,641,,,6.61,ID1256
1256,3.0,1.0,male,1.0,1.0,15.2458,C,C,,650,,enfant,13.99,ID1257
1257,3.0,1.0,female,1.0,1.0,15.2458,C,C,,650,,enfant,15.01,ID1258
1258,3.0,1.0,female,0.0,2.0,15.2458,C,C,,650,,jeune adulte,14.52,ID1259
1259,3.0,0.0,male,0.0,0.0,7.8958,S,,,247,,adulte,7.75,ID1260
1260,3.0,1.0,female,0.0,0.0,9.8417,S,15,,138,,ado,9.75,ID1261
1261,3.0,1.0,female,0.0,0.0,9.5875,S,15,,134,,senior,10.5,ID1262
1262,3.0,0.0,male,1.0,1.0,14.5,S,,,851,,,15.79,ID1263
1263,3.0,0.0,male,1.0,1.0,14.5,S,,1.0,851,,enfant,13.46,ID1264
1264,3.0,0.0,male,0.0,2.0,14.5,S,,255.0,851,,adulte,15.61,ID1265
1265,3.0,0.0,female,0.0,2.0,24.15,S,,,773,,enfant,22.12,ID1266
1266,3.0,0.0,male,1.0,1.0,24.15,S,,,773,,adulte,24.19,ID1267
1267,3.0,0.0,female,1.0,1.0,24.15,S,,,773,,jeune adulte,22.53,ID1268
1268,3.0,0.0,male,0.0,0.0,9.5,S,,,777,,,9.25,ID1269
1269,3.0,0.0,male,0.0,0.0,9.5,S,,,780,,jeune adulte,9.96,ID1270
1270,3.0,0.0,male,0.0,0.0,9.5,S,,,770,,jeune adulte,9.36,ID1271
1271,3.0,0.0,male,0.0,0.0,9.5,S,,,783,,jeune adulte,10.08,ID1272
1272,3.0,0.0,male,0.0,0.0,9.0,S,,,765,,adulte,9.39,ID1273
1273,3.0,0.0,female,2.0,0.0,18.0,S,,,764,,ado,19.59,ID1274
1274,3.0,0.0,male,3.0,0.0,18.0,S,,,763,,jeune adulte,18.12,ID1275
1275,3.0,0.0,male,2.0,0.0,18.0,S,,,764,,ado,19.09,ID1276
1276,3.0,0.0,female,1.0,0.0,18.0,S,,,763,,jeune adulte,17.36,ID1277
1277,3.0,1.0,male,0.0,0.0,7.225,C,13 15,,658,,jeune adulte,7.0,ID1278
1278,3.0,0.0,male,0.0,0.0,7.8542,S,,,416,,jeune adulte,7.7,ID1279
1279,3.0,0.0,female,0.0,0.0,7.8542,S,,,406,,ado,7.71,ID1280
1280,3.0,0.0,male,0.0,0.0,7.8958,S,,,252,,jeune adulte,7.27,ID1281
1281,3.0,0.0,male,0.0,0.0,9.0,S,,,767,OH,jeune adulte,9.03,ID1282
1282,3.0,0.0,male,0.0,0.0,8.05,S,,,309,,,7.4,ID1283
1283,3.0,0.0,male,0.0,0.0,7.55,S,,,867,,,8.14,ID1284
1284,3.0,0.0,male,0.0,0.0,8.05,S,,,316,,,7.34,ID1285
1285,3.0,0.0,male,0.0,0.0,9.5,S,,298.0,775,,jeune adulte,9.4,ID1286
1286,3.0,1.0,female,0.0,0.0,7.2292,C,C,,688,,adulte,6.92,ID1287
1287,3.0,0.0,male,0.0,0.0,7.75,S,,,064,,adulte,7.22,ID1288
1288,3.0,0.0,male,1.0,0.0,6.4958,S,,314.0,267,,ado,6.86,ID1289
1289,3.0,0.0,male,1.0,0.0,6.4958,S,,,266,,jeune adulte,6.78,ID1290
1290,3.0,1.0,female,1.0,0.0,7.0,S,,,272,,adulte,6.5,ID1291
1291,3.0,0.0,male,0.0,0.0,8.7125,S,,,410,,,8.94,ID1292
1292,3.0,0.0,male,0.0,0.0,7.55,S,,,751,,,7.99,ID1293
1293,3.0,0.0,male,0.0,0.0,8.05,S,,,466,,,8.49,ID1294
1294,3.0,0.0,male,0.0,0.0,16.1,S,,14.0,636,,jeune adulte,14.79,ID1295
1295,3.0,0.0,male,0.0,0.0,7.25,S,,,317,,jeune adulte,7.52,ID1296
1296,3.0,0.0,male,0.0,0.0,8.6625,S,,131.0,154,,jeune adulte,9.04,ID1297
1297,3.0,0.0,male,0.0,0.0,7.25,S,,,244,,,7.78,ID1298
1298,3.0,0.0,male,0.0,0.0,9.5,S,,,771,,adulte,9.52,ID1299
1299,3.0,0.0,male,1.0,0.0,14.4542,C,C,,659,,jeune adulte,14.34,ID1300
1300,3.0,1.0,female,1.0,0.0,14.4542,C,,,659,,ado,15.8,ID1301
1301,3.0,0.0,male,0.0,0.0,7.225,C,,312.0,628,,adulte,7.65,ID1302
1302,3.0,0.0,male,0.0,0.0,7.225,C,,,647,,,7.31,ID1303
1303,3.0,0.0,male,0.0,0.0,14.4583,C,,,627,,,13.97,ID1304
1304,3.0,0.0,female,1.0,0.0,14.4542,C,,328.0,665,,ado,15.45,ID1305
1305,3.0,0.0,female,1.0,0.0,14.4542,C,,,665,,,14.33,ID1306
1306,3.0,0.0,male,0.0,0.0,7.225,C,,304.0,656,,jeune adulte,6.64,ID1307
1307,3.0,0.0,male,0.0,0.0,7.225,C,,,670,,jeune adulte,7.16,ID1308
1308,3.0,0.0,male,0.0,0.0,7.875,S,,,082,,jeune adulte,8.46,ID1309
1309,,,,,,,,,,nan,,,,ID1310
