genre,pays,revenu_annuel,type_abonnement,duree_abonnement_mois,nb_connexions_mensuelles,churn,jour_semaine,mois,age_groupe
Femme,Belgique,32936.83130985866,Familial,9.4,22,1,1,2,20-30
Homme,Algérie,38930.23857320906,Premium,10.0,37,0,3,5,20-30
Femme,Maroc,43699.70943125357,Standard,3.7,26,0,4,5,40-50
Femme,Belgique,50368.49104827318,Premium,11.4,20,0,5,4,50-60
Femme,France,33698.335333305855,Standard,20.4,17,1,1,4,60+
Homme,France,,Premium,3.8,21,0,6,6,20-30
Femme,Maroc,32365.282869738017,Premium,24.0,21,0,2,5,20-30
Femme,Canada,26093.03968858967,Premium,17.0,37,0,5,3,30-40
Femme,Belgique,27798.165383188123,Familial,9.6,15,0,1,6,20-30
Femme,Maroc,45684.3257106564,,26.2,26,0,0,5,
Femme,Maroc,30367.997894337244,Familial,6.8,18,0,1,3,50-60
Femme,Canada,25382.70789877485,Familial,8.5,35,0,6,5,60+
Homme,Maroc,,Standard,4.6,23,1,6,6,30-40
Homme,Maroc,59124.39356012831,Premium,10.7,25,1,5,5,
Femme,France,27574.457483889157,Familial,5.5,29,0,5,3,20-30
Femme,France,42360.74327499845,Premium,10.8,31,0,4,2,20-30
Homme,Algérie,,Standard,41.9,26,0,5,4,60+
Homme,Maroc,32329.50789601618,Premium,38.9,24,0,4,4,50-60
Homme,Canada,,Premium,8.1,17,0,0,6,20-30
Homme,France,60921.21980428942,Standard,3.3,26,0,2,6,<20
Homme,Belgique,39014.240280746526,Standard,2.9,22,0,5,5,<20
Femme,Canada,27474.987274485273,Standard,15.9,27,0,1,4,50-60
Homme,France,63235.43909024816,Familial,11.6,30,0,0,2,30-40
Homme,Maroc,54355.77644487604,Familial,17.4,24,0,6,6,30-40
Homme,Algérie,37998.58602951571,Familial,22.5,37,0,5,4,60+
Homme,Algérie,20037.04370332119,Standard,0.7,15,0,2,1,30-40
Non précisé,France,56386.48970613971,Premium,11.5,33,0,1,3,
Non précisé,Canada,39186.582216705174,,17.4,19,0,1,4,<20
Femme,Belgique,36945.06864438395,Standard,1.1,24,1,6,6,50-60
Homme,Maroc,52628.475936223644,Standard,5.1,19,1,0,3,20-30
Homme,Algérie,37493.04086493597,Premium,1.0,22,0,0,3,50-60
Femme,France,47230.105037588146,Standard,29.2,20,0,0,3,50-60
Femme,Maroc,30244.746132166285,Premium,16.2,27,0,2,3,40-50
Femme,Maroc,52565.91571984389,Standard,20.7,22,0,6,2,20-30
Homme,Canada,29512.694766220677,Standard,6.9,25,0,3,1,30-40
Femme,France,51435.29102969157,Premium,0.5,29,0,1,2,30-40
Femme,France,28107.130185017893,Premium,5.2,30,1,6,3,50-60
Homme,Algérie,44252.73815540381,Standard,12.6,20,0,5,2,20-30
Femme,France,30240.61040352128,Standard,1.3,23,0,4,4,20-30
Homme,France,27827.295599856418,Standard,30.1,18,0,2,4,40-50
Homme,France,64498.888311456896,Premium,15.0,34,0,5,4,40-50
Homme,Maroc,32947.13169289494,Standard,11.0,21,0,4,1,60+
Homme,France,30366.511188104003,Standard,1.5,17,0,4,6,<20
Femme,Belgique,38118.10995083478,Standard,18.1,27,0,6,5,60+
Femme,Maroc,39352.012887271965,Standard,8.3,27,0,0,5,
Homme,Maroc,23397.411307108097,Premium,,25,1,3,3,30-40
Femme,France,39788.67310400836,Standard,6.0,27,0,0,4,40-50
Femme,Algérie,19146.49537264679,Premium,16.2,27,0,0,1,50-60
Homme,Algérie,27076.20052136385,Standard,2.8,21,1,6,2,50-60
Homme,Maroc,41084.86432523861,Standard,1.9,29,1,1,4,40-50
Homme,Canada,24603.80471098894,,10.6,23,0,3,3,40-50
Femme,Belgique,39580.709023931086,Premium,0.9,29,0,5,3,60+
Femme,Maroc,49230.635393194665,,1.3,15,0,0,3,30-40
Homme,Belgique,,Standard,1.5,22,0,2,7,50-60
Femme,Maroc,37702.70653734707,Premium,34.2,26,0,5,3,<20
Homme,Maroc,21721.4290027768,Standard,12.7,21,1,2,6,50-60
Femme,Maroc,39484.849266549805,Premium,4.4,25,0,5,4,20-30
Homme,Maroc,50203.8629975452,Premium,13.4,33,0,3,5,<20
Homme,France,19114.638347674856,Premium,3.9,26,0,1,2,30-40
Homme,France,46226.804174550445,Familial,,27,0,6,2,
Homme,Maroc,36999.86364270719,Familial,10.2,27,1,6,6,60+
Femme,Algérie,57729.234255165975,Standard,2.4,28,0,1,4,20-30
Homme,Algérie,29534.517788738543,Premium,1.1,26,1,6,3,50-60
Homme,France,47394.937930861466,Familial,5.1,32,0,2,2,50-60
Homme,France,26640.672575882036,Familial,18.5,17,0,5,3,20-30
Homme,Maroc,35679.524907216844,Premium,45.7,27,0,2,6,30-40
Homme,Algérie,49432.0263801781,Standard,18.5,26,0,2,6,50-60
Femme,Belgique,56758.85566794304,Familial,10.8,33,0,4,5,20-30
Femme,Belgique,43086.7992540572,Premium,6.5,32,0,4,4,40-50
Homme,Belgique,25035.278530337153,Premium,19.2,28,0,5,1,40-50
Femme,Canada,36922.35017052941,Premium,11.1,19,0,0,2,30-40
Femme,Algérie,53870.29939352727,Standard,39.2,44,1,5,5,40-50
Femme,France,46049.45340891475,Familial,2.8,26,0,6,5,20-30
Femme,Algérie,40587.86126081189,Familial,18.3,20,0,5,6,20-30
Femme,Canada,22004.07505148047,Standard,17.5,28,0,3,5,50-60
Femme,Canada,63391.724862667084,Premium,,28,0,3,6,<20
Femme,Maroc,45379.43330376393,Standard,6.2,26,0,0,5,20-30
Femme,Canada,45419.39294178937,Standard,7.9,33,0,3,3,20-30
Homme,Belgique,40860.23224119199,Familial,33.9,23,0,4,2,50-60
Homme,Algérie,17946.479411655775,Premium,34.1,23,0,1,5,20-30
Homme,France,30599.38487301335,Premium,6.5,31,0,4,4,30-40
Homme,Maroc,44410.88812903766,Standard,6.3,35,1,3,5,30-40
Homme,Belgique,32194.61275218387,Standard,48.7,28,1,3,2,30-40
Homme,Algérie,32343.319495419393,Familial,13.0,27,0,2,2,30-40
Femme,Canada,31156.580727782628,Premium,2.9,31,0,4,7,40-50
Homme,Canada,48541.405599347454,Premium,13.7,30,1,2,4,<20
Femme,Algérie,26446.839000931534,Standard,3.0,31,0,1,4,50-60
Homme,Belgique,52749.49824296595,,57.2,15,0,1,3,60+
Homme,Belgique,30018.977323940275,Familial,3.9,22,0,0,3,20-30
Homme,Belgique,44272.79969699852,Premium,19.2,18,1,3,5,50-60
Homme,Belgique,25210.657465317774,Premium,3.8,31,1,3,7,50-60
Femme,France,41335.723641173885,Standard,27.0,22,0,4,2,30-40
Homme,Belgique,50094.62113591325,Premium,30.0,19,0,2,4,60+
Homme,Belgique,39677.93378343711,Premium,54.1,36,0,3,5,20-30
Femme,Canada,29828.94264187721,Premium,20.8,31,0,1,3,30-40
Homme,France,22243.915390499835,Premium,4.7,28,1,6,5,30-40
Femme,Maroc,42790.71168831257,Premium,18.0,30,0,6,6,60+
Femme,Canada,51998.955876926935,Premium,0.1,22,0,0,3,60+
Homme,Algérie,46757.96173090526,Premium,1.9,18,0,4,2,
Femme,France,32903.6210776221,Standard,34.0,23,1,6,3,40-50
Femme,Belgique,49708.39451192959,Standard,10.1,29,0,4,4,
Homme,Canada,41037.28491389815,Premium,3.5,21,0,2,3,30-40
Homme,Belgique,31788.581856833905,Familial,,27,0,3,1,20-30
Homme,Maroc,52041.88743800964,Standard,1.2,26,1,2,2,20-30
Femme,Canada,42394.98763507959,,9.9,26,0,2,1,20-30
Homme,Canada,34483.21064884352,Familial,13.7,23,0,6,3,50-60
Homme,Belgique,40617.57076666358,Standard,23.6,25,0,0,3,20-30
Homme,Algérie,47104.7557917501,Standard,0.0,25,0,0,7,20-30
Femme,Canada,45592.43185758986,Familial,3.5,24,0,1,3,30-40
Femme,Maroc,33742.66714222301,Premium,13.1,20,0,0,7,20-30
Homme,Maroc,22639.2556809944,Standard,1.0,25,0,3,6,20-30
Non précisé,France,18784.222361285745,Premium,3.8,29,1,5,3,60+
Homme,France,43342.188119576516,Standard,2.5,40,1,4,5,50-60
Femme,Algérie,36941.0219533035,Premium,51.5,28,1,5,6,20-30
Femme,Belgique,14459.067812107589,Standard,5.1,18,0,5,6,60+
Homme,Canada,44806.16661512407,Standard,26.3,25,0,1,4,20-30
Femme,Belgique,31478.536113898823,,1.4,25,0,3,5,20-30
Femme,Canada,36470.2572908767,Premium,30.6,16,0,1,1,20-30
Femme,Belgique,43992.9176134027,Standard,5.7,18,0,5,2,20-30
Homme,Canada,58199.221238946506,Standard,11.2,35,1,5,5,30-40
Femme,Belgique,31195.134349998985,Premium,7.9,31,1,0,1,60+
Homme,France,42141.006544557924,Familial,25.5,25,0,2,1,60+
Homme,France,,Standard,12.3,20,0,2,3,20-30
Non précisé,Algérie,62932.02833680025,Standard,0.4,28,0,5,5,60+
Femme,Maroc,45490.351746699795,Premium,0.8,25,1,1,6,20-30
Homme,Belgique,42595.04345373682,Standard,9.1,26,0,6,5,50-60
Homme,Belgique,50350.03133517878,Premium,12.8,19,1,2,5,50-60
Homme,Algérie,36228.755163713104,Premium,4.3,20,1,6,2,40-50
Homme,Belgique,36594.21688550161,,23.1,28,0,5,6,20-30
Femme,Algérie,34361.24195542867,Familial,52.4,20,0,0,4,20-30
Homme,Maroc,49818.971220983636,Premium,3.5,22,0,5,3,40-50
Femme,Algérie,59086.683535638454,Premium,40.8,22,0,6,3,30-40
Homme,Canada,53376.90923520046,Premium,20.7,30,0,6,4,60+
Homme,Maroc,36480.41818975308,Standard,6.3,32,0,1,1,50-60
Homme,Algérie,37378.23066565277,Standard,6.1,30,1,4,3,50-60
Non précisé,Maroc,42380.09716364529,Premium,5.3,31,0,3,5,50-60
Femme,Canada,37903.01466909885,Standard,3.6,23,0,5,4,40-50
Homme,Algérie,37334.19649091107,Standard,13.4,24,0,4,2,60+
Homme,Maroc,45793.89453413912,Familial,21.5,19,0,0,1,30-40
Femme,Maroc,46008.455521479395,,32.2,35,0,3,4,60+
Homme,Maroc,26716.42860695988,Premium,3.3,22,1,5,3,50-60
Homme,Maroc,19030.67938250172,Premium,15.4,30,0,6,1,20-30
Homme,Maroc,46041.10228585607,Premium,,28,0,6,3,<20
Femme,Algérie,35046.93906045832,Familial,3.0,24,0,4,1,60+
Femme,Algérie,74775.58967768507,Premium,0.8,28,0,6,1,60+
Homme,France,40102.66250094858,Standard,7.5,26,1,2,2,50-60
Femme,Canada,49332.09619175742,,27.3,28,0,6,6,30-40
Homme,France,,Standard,23.9,29,0,5,2,40-50
Femme,France,24169.97986258626,Premium,2.8,24,0,0,3,30-40
Homme,Canada,47457.31870974046,Standard,22.8,31,0,2,4,60+
Femme,Algérie,,Premium,8.6,28,0,0,3,30-40
Femme,Canada,52593.55678477977,Premium,7.6,21,0,0,1,60+
Femme,France,35462.98944479815,,12.5,30,0,6,5,50-60
Homme,Canada,33780.874155628175,Premium,27.6,20,0,5,6,40-50
Femme,Algérie,21519.142261803594,Premium,4.5,19,0,5,3,30-40
Femme,Canada,16434.448326433485,Premium,21.2,22,0,6,3,50-60
Femme,Canada,31979.148436505922,Premium,3.3,21,0,6,5,20-30
Homme,Belgique,50274.33944452205,Standard,1.3,33,1,0,4,60+
Femme,Belgique,48127.21342903233,Standard,13.1,21,0,1,6,30-40
Homme,Algérie,42154.774194990816,Standard,9.0,18,0,3,5,30-40
Femme,France,14381.418777805531,Premium,8.8,28,0,5,1,40-50
Homme,Algérie,37998.46388537547,Familial,8.1,19,0,1,3,60+
Femme,Algérie,,Premium,10.8,23,0,2,4,60+
Femme,Maroc,42720.35632756578,Standard,9.8,22,0,1,4,60+
Femme,Maroc,,Standard,8.7,29,0,4,5,40-50
Non précisé,Maroc,61617.43325696032,Premium,0.6,25,0,6,6,50-60
Femme,Belgique,47457.082298848676,Standard,2.5,32,1,6,2,40-50
Femme,Algérie,40293.78144581055,Standard,2.6,30,0,6,2,30-40
Femme,Algérie,43109.08090812319,Familial,1.8,16,0,2,1,50-60
Homme,Algérie,,Standard,22.0,32,1,3,2,40-50
Homme,Algérie,54843.1038292789,Familial,7.4,28,0,0,5,30-40
Homme,Canada,68167.24630228626,Premium,4.1,36,0,0,7,40-50
Homme,Algérie,32224.666812052015,Standard,15.2,23,1,3,4,20-30
Homme,France,43104.28644989018,,2.2,32,0,2,1,20-30
Homme,Belgique,69726.92197431326,Premium,11.1,25,0,4,4,40-50
Femme,France,35818.88937778406,Premium,0.1,20,0,1,3,60+
Non précisé,Algérie,31356.54362812444,,5.0,25,0,5,1,50-60
Homme,Algérie,42514.0457743437,Familial,1.9,19,1,4,3,20-30
Femme,Canada,46576.783242759906,Premium,2.9,23,0,1,5,
Homme,Algérie,21212.944417323568,Standard,,22,1,4,4,20-30
Femme,France,48561.25051583798,Standard,5.9,29,0,2,3,<20
Femme,Belgique,19671.843856283987,Standard,9.7,22,0,0,3,
Homme,Maroc,62103.319942881186,Standard,5.8,21,0,2,4,60+
Homme,Belgique,32145.8122955465,Standard,37.3,29,1,5,4,40-50
Femme,Canada,44838.53469878758,Standard,12.6,31,0,3,5,30-40
Femme,Maroc,56111.34151354749,Premium,10.7,24,1,0,3,
Femme,France,33067.87810473603,Standard,16.5,33,0,4,1,50-60
Femme,France,40634.42598677335,Familial,13.3,25,0,1,5,40-50
Femme,Maroc,35446.30163607631,Standard,14.0,26,0,2,5,40-50
Homme,Canada,32546.857863040303,Standard,,23,1,4,1,50-60
Homme,Maroc,51890.073015125636,Standard,36.5,24,0,4,5,40-50
Femme,Belgique,20241.2750191933,Standard,0.8,30,0,4,4,50-60
Homme,Belgique,40638.02859682984,Standard,13.4,28,0,1,5,40-50
Homme,Canada,24637.050973389076,Premium,30.9,35,1,0,6,
Femme,Belgique,45674.98428511528,Premium,12.8,22,0,1,5,40-50
Femme,Algérie,42950.34498918994,Premium,16.5,21,0,2,3,40-50
Homme,France,21055.408162905245,Familial,20.8,32,1,4,1,40-50
Femme,Belgique,43604.41982616386,Standard,1.3,20,0,1,7,30-40
Femme,Maroc,52672.011617983764,Premium,4.5,21,1,5,6,50-60
Homme,Canada,47887.01175981442,Premium,13.2,21,0,2,5,50-60
Homme,France,36528.68924663723,Premium,8.3,22,0,1,5,20-30
Homme,Maroc,44902.33529826729,Premium,1.7,22,1,3,1,20-30
Femme,Belgique,55818.50642051855,Premium,1.7,30,0,4,1,60+
Homme,Maroc,,Premium,13.9,23,0,3,5,60+
Homme,Canada,41793.25598653178,Premium,9.2,25,0,3,6,40-50
Homme,France,34625.00967223549,Premium,12.5,19,0,6,4,40-50
Femme,Canada,39639.7968392116,Familial,0.3,18,0,2,4,20-30
Homme,France,,Standard,,26,0,0,6,20-30
Femme,Belgique,37888.50182710309,Premium,3.5,25,0,0,6,40-50
Homme,Belgique,52219.20540198316,Premium,22.8,31,0,4,2,40-50
Homme,Canada,48061.79374575356,Premium,18.3,36,0,3,3,20-30
Femme,Belgique,50077.96126893488,Familial,1.6,18,0,5,2,40-50
Femme,Maroc,43746.747040040806,Standard,4.6,31,0,6,4,
Femme,Maroc,57704.709091992634,Premium,8.2,24,0,2,1,30-40
Homme,Belgique,37723.10478566009,Standard,22.1,30,0,0,6,60+
Homme,Maroc,37089.89340572464,Standard,43.3,31,0,6,3,20-30
Femme,Belgique,,,14.2,24,0,2,4,40-50
Homme,Canada,24677.778391526215,Premium,9.1,21,0,3,1,30-40
Femme,France,45583.916761474065,Standard,4.6,19,1,2,2,40-50
Femme,Belgique,28100.207085282516,Familial,26.1,25,0,4,4,50-60
Femme,France,35293.697333163735,Familial,1.2,20,0,2,6,50-60
Femme,France,55000.395976699394,Premium,49.7,22,0,5,1,40-50
Femme,Canada,51737.24058363559,Standard,0.5,25,0,4,7,50-60
Homme,Belgique,47067.64383822238,Premium,27.8,21,0,1,6,30-40
Femme,Maroc,41829.358044184664,Familial,20.0,26,1,5,5,
Femme,Maroc,24751.81261801586,Standard,11.1,34,0,5,3,30-40
Homme,France,14558.018052260515,Premium,15.2,27,1,4,1,20-30
Femme,France,37595.70380176948,Standard,8.9,23,0,4,1,60+
Homme,Algérie,41681.546067914736,Standard,9.4,19,0,3,6,40-50
Homme,Canada,57359.01388266768,Premium,0.7,25,1,0,4,20-30
Femme,Canada,51610.19724719806,Standard,18.4,24,0,6,5,30-40
Homme,Algérie,69019.489249439,,3.0,20,0,1,3,40-50
Homme,France,25709.610315868442,Premium,,23,0,0,2,50-60
Homme,Belgique,19157.682207180926,Premium,3.6,24,0,1,1,30-40
Homme,Algérie,33802.289300307675,Standard,19.7,25,1,5,3,30-40
Homme,Maroc,37155.86673377169,Premium,9.7,22,0,0,5,20-30
Femme,Canada,63524.91321449557,,0.4,26,0,0,5,30-40
Femme,France,,Standard,0.9,31,0,5,6,20-30
Homme,Maroc,60489.881633516154,Familial,2.1,25,0,5,5,60+
Femme,Algérie,45559.33463710391,Premium,20.3,23,1,1,1,20-30
Femme,Canada,27284.59376172596,Standard,23.0,27,0,1,5,20-30
Homme,Belgique,51596.22121817447,Standard,2.7,33,0,6,1,50-60
Femme,France,39949.17024429891,Premium,14.5,27,0,5,6,30-40
Homme,Maroc,37000.953432838505,Standard,3.1,30,0,3,5,50-60
Homme,Belgique,27865.702056806847,Premium,0.2,27,0,5,4,20-30
Femme,France,37728.255301402125,Standard,21.1,21,0,4,4,50-60
Femme,France,36392.777539149756,Familial,24.6,26,0,4,7,60+
Femme,Belgique,33350.97796848896,Premium,2.0,20,0,3,3,<20
Homme,Maroc,29391.060529156814,Premium,23.5,31,1,0,3,50-60
Femme,Maroc,25228.655087693387,Familial,38.9,22,0,3,6,40-50
Femme,Canada,41663.19015594819,Premium,24.4,27,0,3,5,50-60
Homme,Algérie,60177.480883767836,,6.0,27,0,5,6,50-60
Femme,Belgique,57112.00006762486,Standard,9.2,21,1,3,4,20-30
Femme,Algérie,,Premium,2.9,25,0,3,6,30-40
Non précisé,Maroc,38484.272640267845,Standard,5.7,27,0,3,6,30-40
Femme,Canada,44703.17731168584,,8.5,22,0,5,2,40-50
Homme,Canada,52913.9687120226,Standard,8.7,24,0,1,7,<20
Femme,Maroc,44375.05610038817,Standard,9.5,20,0,6,3,40-50
Homme,Maroc,55481.93457600964,Premium,36.3,19,0,2,2,30-40
Femme,Maroc,54325.712439140756,Familial,3.4,26,0,5,3,
Homme,Maroc,55310.30591938876,Standard,39.3,28,0,4,2,20-30
Homme,Canada,36088.439673910485,Premium,38.4,30,0,6,3,40-50
Homme,Canada,20184.277520727395,Standard,11.4,24,1,6,2,40-50
Homme,Canada,35950.482562942314,Premium,0.6,21,0,2,4,60+
Homme,Canada,72672.50407284955,Standard,21.1,18,1,5,6,60+
Homme,Maroc,28456.00185372388,Premium,7.3,30,0,6,5,40-50
Femme,Maroc,37015.148650618765,Premium,3.3,26,0,6,1,30-40
Non précisé,Canada,35411.49090982804,Standard,16.4,21,0,5,4,40-50
Homme,Maroc,52614.93942258228,Standard,12.6,22,1,5,5,60+
Femme,Belgique,52464.41093245577,Standard,35.5,29,0,5,7,40-50
Homme,France,39045.86575687413,Premium,4.0,24,0,5,4,40-50
Femme,Algérie,18796.678988871903,Standard,25.0,27,0,0,5,20-30
Femme,France,42537.442970860044,,14.1,27,1,0,3,30-40
Femme,Canada,,Premium,17.9,20,0,0,3,60+
Homme,Algérie,43883.30334036356,Standard,14.5,19,0,0,2,60+
Homme,Maroc,49354.00782239654,Standard,12.4,24,0,2,3,50-60
Homme,Canada,,Standard,16.3,24,1,1,6,30-40
Homme,Canada,43661.17480750882,Familial,19.4,24,0,3,6,30-40
Femme,Canada,53774.71815748857,Premium,17.1,25,1,2,4,20-30
Homme,Canada,41721.57584585105,Premium,5.4,23,1,4,7,50-60
Femme,Maroc,37495.044270928694,,19.9,19,1,2,5,20-30
Homme,Belgique,34167.78470396305,Standard,25.7,20,1,0,1,20-30
Homme,Maroc,54941.23362096315,Familial,53.6,26,0,4,1,60+
Homme,Algérie,47593.96966341939,Standard,13.8,26,0,5,6,50-60
Homme,Belgique,31037.506562219238,Standard,,19,0,2,2,30-40
Homme,Canada,34647.077225151064,Standard,6.1,34,1,4,6,40-50
Femme,Belgique,,Familial,9.8,24,0,5,5,40-50
Femme,Algérie,39332.36508165271,Premium,12.8,20,0,3,5,30-40
Homme,Belgique,47409.16147455043,Premium,1.5,25,0,1,6,20-30
Homme,Belgique,27338.130598935244,Premium,7.6,25,0,0,4,<20
Femme,Canada,,Standard,16.5,20,0,4,2,60+
Femme,Maroc,46818.62261452521,Premium,5.2,29,1,1,5,
Homme,Algérie,56504.1142553364,Familial,5.2,28,0,4,5,<20
Homme,Maroc,44311.66468998192,Premium,0.1,19,0,0,3,60+
Homme,Algérie,37015.367578658115,Standard,19.8,18,0,2,4,50-60
Homme,Belgique,43431.90026615,Premium,0.8,23,0,4,1,40-50
Homme,Algérie,53053.43631603518,Standard,3.3,28,1,3,4,60+
Femme,Maroc,22924.144135205457,Standard,3.2,25,0,6,4,50-60
Femme,France,47039.89085380099,Premium,0.6,21,0,4,5,40-50
Femme,France,38344.49397411232,Familial,32.4,28,0,0,5,60+
Homme,Algérie,44652.10354036615,Standard,4.8,16,0,0,3,50-60
Femme,Maroc,24488.0238698072,Premium,15.7,26,0,0,1,60+
Homme,Maroc,29546.209700135267,Familial,10.5,34,0,0,3,40-50
Homme,Belgique,32293.764780990085,Standard,20.6,23,0,0,1,30-40
Homme,Belgique,49106.052893267486,Premium,16.0,24,1,1,3,30-40
Femme,Algérie,44708.92926001513,Standard,9.0,27,1,0,5,50-60
Homme,France,37741.54941082029,Familial,10.3,21,1,0,6,30-40
Femme,Maroc,38463.229192984734,Familial,5.6,19,0,6,4,40-50
Femme,France,,Standard,16.4,33,0,3,4,30-40
Femme,Belgique,9099.330572512741,Standard,3.1,26,0,3,5,40-50
Femme,Algérie,32059.998952410377,Standard,,39,0,4,3,20-30
Homme,France,31979.615026501146,Premium,19.5,22,0,4,3,30-40
Homme,Maroc,41026.221153289975,Premium,53.4,17,0,3,1,<20
Homme,Belgique,70880.87871149465,Standard,1.7,29,1,0,2,30-40
Homme,Maroc,24304.22978815404,Standard,12.9,30,1,3,6,20-30
Homme,Algérie,31406.823041857915,Standard,5.8,25,0,5,5,50-60
Femme,France,47729.7647284267,Standard,8.9,26,0,2,5,40-50
Homme,France,52194.71055471731,Standard,5.3,27,0,6,6,50-60
Homme,Algérie,30670.164746645987,Familial,5.2,20,1,1,5,60+
Femme,Maroc,39581.909190275874,Standard,2.9,25,0,0,6,20-30
Femme,Belgique,40146.07303419922,Premium,19.3,22,0,3,5,40-50
Homme,Algérie,43565.98803721991,Premium,31.9,29,0,0,5,50-60
Femme,Canada,63731.01083971247,Premium,15.7,22,0,6,3,40-50
Femme,France,57367.23210061221,Standard,17.4,18,0,0,5,30-40
Femme,Canada,20676.895253829236,Familial,10.0,25,0,4,5,40-50
Homme,France,70290.96517673436,Familial,1.7,33,0,0,3,50-60
Homme,Canada,59129.70444958548,Standard,31.0,25,0,4,3,60+
Homme,Maroc,31573.48357701685,Familial,2.3,26,0,5,3,40-50
Femme,France,44900.965501542116,Standard,23.1,25,1,1,5,50-60
Femme,Belgique,38191.73860427617,Standard,7.9,20,0,2,2,60+
Femme,Belgique,33380.3369313025,Standard,18.2,18,0,2,2,30-40
Homme,France,34364.49900361413,Standard,31.6,21,1,2,4,40-50
Femme,Canada,41264.81736988399,Standard,,23,1,3,1,40-50
Femme,Canada,16515.1352951696,Premium,12.1,23,0,0,3,50-60
Homme,France,36741.69896146634,Premium,14.4,32,0,1,3,50-60
Homme,France,51876.08864472537,Standard,2.5,20,1,2,1,30-40
Femme,France,40167.34484188097,Familial,1.1,27,1,4,6,20-30
Femme,Maroc,36972.37908184068,Standard,8.7,22,1,0,6,
Femme,Algérie,52989.295125981735,Standard,16.0,27,0,5,2,30-40
